"GEO_ID","NAME","B19001I_001E","B19001I_001EA","B19001I_001M","B19001I_001MA","B19001I_002E","B19001I_002M","B19001I_002MA","B19001I_002EA","B19001I_003E","B19001I_003M","B19001I_003MA","B19001I_003EA","B19001I_004E","B19001I_004M","B19001I_004MA","B19001I_004EA","B19001I_005E","B19001I_005EA","B19001I_005M","B19001I_005MA","B19001I_006E","B19001I_006M","B19001I_006MA","B19001I_006EA","B19001I_007E","B19001I_007M","B19001I_007MA","B19001I_007EA","B19001I_008E","B19001I_008EA","B19001I_008M","B19001I_008MA","B19001I_009E","B19001I_009M","B19001I_009MA","B19001I_009EA","B19001I_010E","B19001I_010M","B19001I_010MA","B19001I_010EA","B19001I_011E","B19001I_011M","B19001I_011MA","B19001I_011EA","B19001I_012E","B19001I_012M","B19001I_012MA","B19001I_012EA","B19001I_013E","B19001I_013EA","B19001I_013M","B19001I_013MA","B19001I_014E","B19001I_014EA","B19001I_014M","B19001I_014MA","B19001I_015E","B19001I_015M","B19001I_015MA","B19001I_015EA","B19001I_016E","B19001I_016EA","B19001I_016M","B19001I_016MA","B19001I_017E","B19001I_017EA","B19001I_017M","B19001I_017MA",
"1400000US04013061021","Census Tract 610.21, Maricopa County, Arizona","133","null","28","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","8","12","null","null","21","null","24","null","57","null","28","null","0","12","null","null","42","null","27","null","5","null","9","null",
"1400000US04013061022","Census Tract 610.22, Maricopa County, Arizona","1003","null","179","null","0","19","null","null","0","19","null","null","15","21","null","null","60","null","75","null","11","17","null","null","60","76","null","null","71","null","83","null","39","61","null","null","60","77","null","null","139","121","null","null","122","93","null","null","226","null","138","null","64","null","54","null","42","47","null","null","39","null","44","null","55","null","50","null",
"1400000US04013061023","Census Tract 610.23, Maricopa County, Arizona","1043","null","160","null","18","29","null","null","0","19","null","null","10","17","null","null","0","null","19","null","81","91","null","null","0","19","null","null","0","null","19","null","58","53","null","null","13","22","null","null","200","130","null","null","99","76","null","null","229","null","142","null","144","null","97","null","138","93","null","null","53","null","69","null","0","null","19","null",
"1400000US04013061024","Census Tract 610.24, Maricopa County, Arizona","161","null","44","null","0","12","null","null","6","8","null","null","0","12","null","null","5","null","7","null","0","12","null","null","20","18","null","null","6","null","10","null","14","20","null","null","8","11","null","null","16","25","null","null","37","22","null","null","15","null","13","null","18","null","23","null","0","12","null","null","0","null","12","null","16","null","23","null",
"1400000US04013061025","Census Tract 610.25, Maricopa County, Arizona","268","null","96","null","0","19","null","null","0","19","null","null","0","19","null","null","0","null","19","null","21","33","null","null","0","19","null","null","20","null","32","null","0","19","null","null","21","36","null","null","0","19","null","null","15","26","null","null","49","null","51","null","0","null","19","null","127","95","null","null","15","null","28","null","0","null","19","null",
"1400000US04013061026","Census Tract 610.26, Maricopa County, Arizona","261","null","93","null","0","17","null","null","9","15","null","null","0","17","null","null","0","null","17","null","0","17","null","null","23","36","null","null","0","null","17","null","0","17","null","null","16","19","null","null","60","51","null","null","37","46","null","null","65","null","53","null","29","null","36","null","7","13","null","null","6","null","11","null","9","null","14","null",
"1400000US04013061027","Census Tract 610.27, Maricopa County, Arizona","280","null","128","null","0","17","null","null","0","17","null","null","0","17","null","null","0","null","17","null","48","73","null","null","0","17","null","null","13","null","22","null","14","24","null","null","0","17","null","null","0","17","null","null","26","42","null","null","101","null","97","null","60","null","56","null","18","22","null","null","0","null","17","null","0","null","17","null",
"1400000US04013061028","Census Tract 610.28, Maricopa County, Arizona","136","null","66","null","0","12","null","null","8","12","null","null","0","12","null","null","0","null","12","null","28","35","null","null","5","7","null","null","42","null","48","null","0","12","null","null","8","12","null","null","0","12","null","null","32","28","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","13","null","14","null",
"1400000US04013061029","Census Tract 610.29, Maricopa County, Arizona","360","null","88","null","21","34","null","null","9","15","null","null","0","12","null","null","41","null","49","null","41","46","null","null","0","12","null","null","0","null","12","null","31","35","null","null","23","25","null","null","55","56","null","null","64","42","null","null","39","null","30","null","0","null","12","null","36","34","null","null","0","null","12","null","0","null","12","null",
"1400000US04013061030","Census Tract 610.30, Maricopa County, Arizona","336","null","123","null","0","17","null","null","0","17","null","null","0","17","null","null","0","null","17","null","15","25","null","null","46","71","null","null","17","null","27","null","19","31","null","null","70","78","null","null","0","17","null","null","60","49","null","null","63","null","65","null","31","null","37","null","0","17","null","null","0","null","17","null","15","null","26","null",
"1400000US04013061031","Census Tract 610.31, Maricopa County, Arizona","218","null","68","null","0","12","null","null","10","16","null","null","19","35","null","null","12","null","20","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","25","27","null","null","48","null","54","null","0","null","12","null","27","29","null","null","77","null","65","null","0","null","12","null",
"1400000US04013061032","Census Tract 610.32, Maricopa County, Arizona","198","null","71","null","8","13","null","null","0","17","null","null","7","15","null","null","0","null","17","null","0","17","null","null","0","17","null","null","9","null","16","null","9","14","null","null","0","17","null","null","24","24","null","null","17","17","null","null","44","null","43","null","50","null","44","null","30","34","null","null","0","null","17","null","0","null","17","null",
"1400000US04013061033","Census Tract 610.33, Maricopa County, Arizona","355","null","88","null","17","25","null","null","29","46","null","null","0","17","null","null","91","null","67","null","0","17","null","null","0","17","null","null","0","null","17","null","54","63","null","null","68","70","null","null","36","37","null","null","24","30","null","null","11","null","18","null","0","null","17","null","11","18","null","null","14","null","23","null","0","null","17","null",
"1400000US04013061034","Census Tract 610.34, Maricopa County, Arizona","343","null","106","null","0","17","null","null","0","17","null","null","0","17","null","null","0","null","17","null","15","34","null","null","21","35","null","null","41","null","37","null","0","17","null","null","0","17","null","null","0","17","null","null","85","85","null","null","0","null","17","null","80","null","88","null","43","37","null","null","58","null","68","null","0","null","17","null",
"1400000US04013061035","Census Tract 610.35, Maricopa County, Arizona","405","null","109","null","11","18","null","null","36","41","null","null","0","17","null","null","0","null","17","null","44","68","null","null","47","55","null","null","22","null","35","null","44","66","null","null","0","17","null","null","66","76","null","null","66","57","null","null","22","null","34","null","34","null","42","null","0","17","null","null","13","null","21","null","0","null","17","null",
"1400000US04013061036","Census Tract 610.36, Maricopa County, Arizona","198","null","47","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","8","13","null","null","0","null","12","null","17","26","null","null","0","12","null","null","31","38","null","null","40","31","null","null","40","null","27","null","45","null","40","null","8","11","null","null","0","null","12","null","9","null","16","null",
"1400000US04013061037","Census Tract 610.37, Maricopa County, Arizona","255","null","70","null","8","14","null","null","0","17","null","null","0","17","null","null","0","null","17","null","16","25","null","null","9","15","null","null","6","null","12","null","0","17","null","null","0","17","null","null","17","26","null","null","14","23","null","null","107","null","66","null","36","null","31","null","31","36","null","null","11","null","17","null","0","null","17","null",
