"GEO_ID","NAME","B19001G_001E","B19001G_001M","B19001G_001MA","B19001G_001EA","B19001G_002E","B19001G_002EA","B19001G_002M","B19001G_002MA","B19001G_003E","B19001G_003EA","B19001G_003M","B19001G_003MA","B19001G_004E","B19001G_004EA","B19001G_004M","B19001G_004MA","B19001G_005E","B19001G_005EA","B19001G_005M","B19001G_005MA","B19001G_006E","B19001G_006EA","B19001G_006M","B19001G_006MA","B19001G_007E","B19001G_007EA","B19001G_007M","B19001G_007MA","B19001G_008E","B19001G_008EA","B19001G_008M","B19001G_008MA","B19001G_009E","B19001G_009EA","B19001G_009M","B19001G_009MA","B19001G_010E","B19001G_010EA","B19001G_010M","B19001G_010MA","B19001G_011E","B19001G_011EA","B19001G_011M","B19001G_011MA","B19001G_012E","B19001G_012EA","B19001G_012M","B19001G_012MA","B19001G_013E","B19001G_013EA","B19001G_013M","B19001G_013MA","B19001G_014E","B19001G_014EA","B19001G_014M","B19001G_014MA","B19001G_015E","B19001G_015EA","B19001G_015M","B19001G_015MA","B19001G_016E","B19001G_016M","B19001G_016MA","B19001G_016EA","B19001G_017E","B19001G_017EA","B19001G_017M","B19001G_017MA",
"1400000US04005000901","Census Tract 9.01, Coconino County, Arizona","15","23","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","15","null","23","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04005000902","Census Tract 9.02, Coconino County, Arizona","42","49","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","21","null","36","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","21","null","34","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04005001000","Census Tract 10, Coconino County, Arizona","18","19","null","null","18","null","19","null","0","null","21","null","0","null","21","null","0","null","21","null","0","null","21","null","0","null","21","null","0","null","21","null","0","null","21","null","0","null","21","null","0","null","21","null","0","null","21","null","0","null","21","null","0","null","21","null","0","null","21","null","0","21","null","null","0","null","21","null",
"1400000US04005001101","Census Tract 11.01, Coconino County, Arizona","181","107","null","null","59","null","88","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","29","null","46","null","14","null","25","null","18","null","28","null","10","null","18","null","23","null","31","null","23","31","null","null","5","null","11","null",
"1400000US04005001103","Census Tract 11.03, Coconino County, Arizona","223","148","null","null","7","null","13","null","0","null","13","null","13","null","21","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","150","null","143","null","0","null","13","null","0","null","13","null","24","null","38","null","29","null","47","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04005001104","Census Tract 11.04, Coconino County, Arizona","123","106","null","null","0","null","13","null","38","null","59","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","37","null","63","null","48","null","73","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04005001201","Census Tract 12.01, Coconino County, Arizona","167","122","null","null","0","null","13","null","53","null","83","null","0","null","13","null","0","null","13","null","0","null","13","null","32","null","48","null","0","null","13","null","0","null","13","null","0","null","13","null","41","null","49","null","27","null","47","null","8","null","16","null","6","null","10","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04005001301","Census Tract 13.01, Coconino County, Arizona","80","60","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","36","null","53","null","0","null","13","null","0","null","13","null","9","null","16","null","0","null","13","null","0","null","13","null","19","null","23","null","0","null","13","null","8","null","12","null","0","null","13","null","8","16","null","null","0","null","13","null",
"1400000US04005001302","Census Tract 13.02, Coconino County, Arizona","133","130","null","null","27","null","44","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","20","null","32","null","0","null","19","null","0","null","19","null","0","null","19","null","86","121","null","null","0","null","19","null",
"1400000US04005001500","Census Tract 15, Coconino County, Arizona","19","22","null","null","0","null","13","null","0","null","13","null","10","null","17","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","5","null","9","null","4","null","5","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04005001601","Census Tract 16.01, Coconino County, Arizona","9","14","null","null","9","null","14","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04005001602","Census Tract 16.02, Coconino County, Arizona","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04005001700","Census Tract 17, Coconino County, Arizona","28","32","null","null","17","null","26","null","0","null","13","null","11","null","18","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04005002000","Census Tract 20, Coconino County, Arizona","10","16","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","10","null","16","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04005002101","Census Tract 21.01, Coconino County, Arizona","172","163","null","null","0","null","13","null","151","null","158","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","21","null","36","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04005002102","Census Tract 21.02, Coconino County, Arizona","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04005002201","Census Tract 22.01, Coconino County, Arizona","101","119","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","32","null","43","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","69","null","108","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04005002202","Census Tract 22.02, Coconino County, Arizona","35","51","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","11","null","42","null","24","null","37","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04005002301","Census Tract 23.01, Coconino County, Arizona","38","42","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","37","null","42","null","1","null","2","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04005002302","Census Tract 23.02, Coconino County, Arizona","58","52","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","5","null","8","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","42","null","49","null","0","null","13","null","11","null","19","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04005942201","Census Tract 9422.01, Coconino County, Arizona","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04005942202","Census Tract 9422.02, Coconino County, Arizona","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
