"GEO_ID","NAME","B19013F_001M","B19013F_001MA","B19013F_001E","B19013F_001EA",
"Geography","Geographic Area Name","Margin of Error!!Median household income in the past 12 months (in 2010 inflation-adjusted dollars)","Annotation of Margin of Error!!Median household income in the past 12 months (in 2010 inflation-adjusted dollars)","Estimate!!Median household income in the past 12 months (in 2010 inflation-adjusted dollars)","Annotation of Estimate!!Median household income in the past 12 months (in 2010 inflation-adjusted dollars)",
"1400000US04019004639","Census Tract 46.39, Pima County, Arizona","61041","null","44615","null",
"1400000US04019004640","Census Tract 46.40, Pima County, Arizona","24154","null","108571","null",
"1400000US04019004641","Census Tract 46.41, Pima County, Arizona","127081","null","14199","null",
"1400000US04019004642","Census Tract 46.42, Pima County, Arizona","**","**","-","-",
"1400000US04019004643","Census Tract 46.43, Pima County, Arizona","**","**","-","-",
"1400000US04019004644","Census Tract 46.44, Pima County, Arizona","114941","null","165625","null",
"1400000US04019004645","Census Tract 46.45, Pima County, Arizona","32206","null","19346","null",
"1400000US04019004646","Census Tract 46.46, Pima County, Arizona","**","**","-","-",
"1400000US04019004647","Census Tract 46.47, Pima County, Arizona","18681","null","89688","null",
"1400000US04019004710","Census Tract 47.10, Pima County, Arizona","32345","null","23188","null",
"1400000US04019004711","Census Tract 47.11, Pima County, Arizona","34234","null","17538","null",
"1400000US04019004712","Census Tract 47.12, Pima County, Arizona","60851","null","32411","null",
"1400000US04019004713","Census Tract 47.13, Pima County, Arizona","37940","null","88165","null",
"1400000US04019004714","Census Tract 47.14, Pima County, Arizona","112075","null","57574","null",
"1400000US04019004715","Census Tract 47.15, Pima County, Arizona","14660","null","45500","null",
"1400000US04019004716","Census Tract 47.16, Pima County, Arizona","35278","null","67702","null",
"1400000US04019004717","Census Tract 47.17, Pima County, Arizona","**","**","-","-",
"1400000US04019004718","Census Tract 47.18, Pima County, Arizona","**","**","-","-",
"1400000US04019004719","Census Tract 47.19, Pima County, Arizona","116276","null","46806","null",
"1400000US04019004720","Census Tract 47.20, Pima County, Arizona","**","**","-","-",
"1400000US04019004721","Census Tract 47.21, Pima County, Arizona","163123","null","41318","null",
"1400000US04019004722","Census Tract 47.22, Pima County, Arizona","**","**","-","-",
"1400000US04019004723","Census Tract 47.23, Pima County, Arizona","15849","null","49722","null",
"1400000US04019004724","Census Tract 47.24, Pima County, Arizona","110970","null","26731","null",
"1400000US04019004725","Census Tract 47.25, Pima County, Arizona","3836","null","22048","null",
"1400000US04019004726","Census Tract 47.26, Pima County, Arizona","123114","null","177903","null",
"1400000US04019410501","Census Tract 4105.01, Pima County, Arizona","18109","null","50579","null",
"1400000US04019410502","Census Tract 4105.02, Pima County, Arizona","10536","null","28232","null",
"1400000US04019410503","Census Tract 4105.03, Pima County, Arizona","72205","null","96563","null",
"1400000US04019470400","Census Tract 4704, Pima County, Arizona","601","null","14104","null",
"1400000US04019470500","Census Tract 4705, Pima County, Arizona","**","**","-","-",
"1400000US04019940600","Census Tract 9406, Pima County, Arizona","**","**","-","-",
"1400000US04019940700","Census Tract 9407, Pima County, Arizona","**","**","-","-",
"1400000US04019940800","Census Tract 9408, Pima County, Arizona","**","**","-","-",
"1400000US04019940900","Census Tract 9409, Pima County, Arizona","18028","null","16944","null",
"1400000US04019941000","Census Tract 9410, Pima County, Arizona","31880","null","41250","null",
"1400000US04021000201","Census Tract 2.01, Pinal County, Arizona","21873","null","54583","null",
"1400000US04021000204","Census Tract 2.04, Pinal County, Arizona","201674","null","158523","null",
"1400000US04021000205","Census Tract 2.05, Pinal County, Arizona","45780","null","57670","null",
"1400000US04021000206","Census Tract 2.06, Pinal County, Arizona","13224","null","52042","null",
"1400000US04021000207","Census Tract 2.07, Pinal County, Arizona","77605","null","58816","null",
"1400000US04021000208","Census Tract 2.08, Pinal County, Arizona","5246","null","82634","null",
"1400000US04021000209","Census Tract 2.09, Pinal County, Arizona","40023","null","60040","null",
"1400000US04021000210","Census Tract 2.10, Pinal County, Arizona","27447","null","98971","null",
"1400000US04021000211","Census Tract 2.11, Pinal County, Arizona","58358","null","50250","null",
"1400000US04021000212","Census Tract 2.12, Pinal County, Arizona","74860","null","81688","null",
"1400000US04021000213","Census Tract 2.13, Pinal County, Arizona","38075","null","60938","null",
"1400000US04021000214","Census Tract 2.14, Pinal County, Arizona","8458","null","59271","null",
"1400000US04021000215","Census Tract 2.15, Pinal County, Arizona","46916","null","25769","null",
"1400000US04021000307","Census Tract 3.07, Pinal County, Arizona","**","**","-","-",
"1400000US04021000308","Census Tract 3.08, Pinal County, Arizona","***","***","2,500-","2,500-",
"1400000US04021000309","Census Tract 3.09, Pinal County, Arizona","**","**","-","-",
"1400000US04021000310","Census Tract 3.10, Pinal County, Arizona","15758","null","92159","null",
"1400000US04021000311","Census Tract 3.11, Pinal County, Arizona","**","**","-","-",
"1400000US04021000312","Census Tract 3.12, Pinal County, Arizona","**","**","-","-",
"1400000US04021000313","Census Tract 3.13, Pinal County, Arizona","74459","null","125938","null",
"1400000US04021000314","Census Tract 3.14, Pinal County, Arizona","49747","null","68547","null",
"1400000US04021000315","Census Tract 3.15, Pinal County, Arizona","3633","null","41023","null",
"1400000US04021000316","Census Tract 3.16, Pinal County, Arizona","85899","null","50833","null",
"1400000US04021000317","Census Tract 3.17, Pinal County, Arizona","**","**","-","-",
"1400000US04021000318","Census Tract 3.18, Pinal County, Arizona","34390","null","51563","null",
"1400000US04021000319","Census Tract 3.19, Pinal County, Arizona","**","**","-","-",
"1400000US04021000400","Census Tract 4, Pinal County, Arizona","6297","null","43854","null",
"1400000US04021000603","Census Tract 6.03, Pinal County, Arizona","1792","null","70500","null",
"1400000US04021000604","Census Tract 6.04, Pinal County, Arizona","**","**","-","-",
"1400000US04021000700","Census Tract 7, Pinal County, Arizona","19782","null","32656","null",
"1400000US04021000801","Census Tract 8.01, Pinal County, Arizona","46884","null","58669","null",
"1400000US04021000802","Census Tract 8.02, Pinal County, Arizona","20599","null","34375","null",
"1400000US04021000803","Census Tract 8.03, Pinal County, Arizona","101594","null","115577","null",
"1400000US04021000901","Census Tract 9.01, Pinal County, Arizona","25038","null","48000","null",
"1400000US04021000902","Census Tract 9.02, Pinal County, Arizona","12771","null","48214","null",
"1400000US04021001000","Census Tract 10, Pinal County, Arizona","26721","null","41161","null",
"1400000US04021001100","Census Tract 11, Pinal County, Arizona","6363","null","31101","null",
"1400000US04021001200","Census Tract 12, Pinal County, Arizona","19238","null","11403","null",
"1400000US04021001301","Census Tract 13.01, Pinal County, Arizona","20416","null","43013","null",
"1400000US04021001303","Census Tract 13.03, Pinal County, Arizona","49291","null","55551","null",
"1400000US04021001304","Census Tract 13.04, Pinal County, Arizona","16422","null","59236","null",
"1400000US04021001305","Census Tract 13.05, Pinal County, Arizona","30097","null","32361","null",
"1400000US04021001306","Census Tract 13.06, Pinal County, Arizona","26703","null","38894","null",
"1400000US04021001403","Census Tract 14.03, Pinal County, Arizona","37720","null","30774","null",
"1400000US04021001404","Census Tract 14.04, Pinal County, Arizona","13597","null","42500","null",
"1400000US04021001405","Census Tract 14.05, Pinal County, Arizona","85171","null","50125","null",
"1400000US04021001406","Census Tract 14.06, Pinal County, Arizona","6300","null","31966","null",
"1400000US04021001407","Census Tract 14.07, Pinal County, Arizona","5476","null","36014","null",
"1400000US04021001408","Census Tract 14.08, Pinal County, Arizona","**","**","-","-",
"1400000US04021001500","Census Tract 15, Pinal County, Arizona","21863","null","18750","null",
"1400000US04021001600","Census Tract 16, Pinal County, Arizona","8654","null","32763","null",
"1400000US04021001701","Census Tract 17.01, Pinal County, Arizona","**","**","-","-",
"1400000US04021001702","Census Tract 17.02, Pinal County, Arizona","**","**","-","-",
"1400000US04021001703","Census Tract 17.03, Pinal County, Arizona","20952","null","30324","null",
"1400000US04021001704","Census Tract 17.04, Pinal County, Arizona","20027","null","34783","null",
"1400000US04021001705","Census Tract 17.05, Pinal County, Arizona","12319","null","66027","null",
"1400000US04021001706","Census Tract 17.06, Pinal County, Arizona","16622","null","62980","null",
"1400000US04021001707","Census Tract 17.07, Pinal County, Arizona","48945","null","56940","null",
"1400000US04021001708","Census Tract 17.08, Pinal County, Arizona","50037","null","85938","null",
"1400000US04021001709","Census Tract 17.09, Pinal County, Arizona","182569","null","19554","null",
"1400000US04021001710","Census Tract 17.10, Pinal County, Arizona","22967","null","21824","null",
"1400000US04021001711","Census Tract 17.11, Pinal County, Arizona","46323","null","26898","null",
"1400000US04021001900","Census Tract 19, Pinal County, Arizona","12099","null","24228","null",
"1400000US04021002001","Census Tract 20.01, Pinal County, Arizona","23928","null","18871","null",
"1400000US04021002002","Census Tract 20.02, Pinal County, Arizona","125205","null","48125","null",
"1400000US04021002003","Census Tract 20.03, Pinal County, Arizona","26523","null","44271","null",
"1400000US04021002101","Census Tract 21.01, Pinal County, Arizona","23807","null","39939","null",
"1400000US04021002102","Census Tract 21.02, Pinal County, Arizona","**","**","-","-",
"1400000US04021002103","Census Tract 21.03, Pinal County, Arizona","55274","null","39250","null",
"1400000US04021002200","Census Tract 22, Pinal County, Arizona","17614","null","37083","null",
"1400000US04021002300","Census Tract 23, Pinal County, Arizona","50558","null","52708","null",
"1400000US04021002400","Census Tract 24, Pinal County, Arizona","19372","null","58065","null",
"1400000US04021941200","Census Tract 9412, Pinal County, Arizona","**","**","-","-",
"1400000US04021941300","Census Tract 9413, Pinal County, Arizona","**","**","-","-",
"1400000US04021941400","Census Tract 9414, Pinal County, Arizona","32664","null","45089","null",
"1400000US04023966000","Census Tract 9660, Santa Cruz County, Arizona","36015","null","61250","null",
"1400000US04023966101","Census Tract 9661.01, Santa Cruz County, Arizona","4265","null","43281","null",
"1400000US04023966103","Census Tract 9661.03, Santa Cruz County, Arizona","9784","null","11518","null",
"1400000US04023966104","Census Tract 9661.04, Santa Cruz County, Arizona","12011","null","42159","null",
"1400000US04023966105","Census Tract 9661.05, Santa Cruz County, Arizona","11564","null","49651","null",
"1400000US04023966200","Census Tract 9662, Santa Cruz County, Arizona","41239","null","28904","null",
"1400000US04023966301","Census Tract 9663.01, Santa Cruz County, Arizona","49994","null","29813","null",
"1400000US04023966302","Census Tract 9663.02, Santa Cruz County, Arizona","20788","null","17188","null",
"1400000US04023966401","Census Tract 9664.01, Santa Cruz County, Arizona","14530","null","28125","null",
"1400000US04023966402","Census Tract 9664.02, Santa Cruz County, Arizona","7843","null","18830","null",
"1400000US04025000202","Census Tract 2.02, Yavapai County, Arizona","***","***","2,500-","2,500-",
"1400000US04025000203","Census Tract 2.03, Yavapai County, Arizona","162539","null","120329","null",
"1400000US04025000204","Census Tract 2.04, Yavapai County, Arizona","5812","null","6533","null",
"1400000US04025000300","Census Tract 3, Yavapai County, Arizona","**","**","-","-",
"1400000US04025000401","Census Tract 4.01, Yavapai County, Arizona","**","**","-","-",
"1400000US04025000402","Census Tract 4.02, Yavapai County, Arizona","39218","null","48646","null",
"1400000US04025000500","Census Tract 5, Yavapai County, Arizona","**","**","-","-",
"1400000US04025000604","Census Tract 6.04, Yavapai County, Arizona","**","**","-","-",
"1400000US04025000605","Census Tract 6.05, Yavapai County, Arizona","20645","null","46190","null",
"1400000US04025000606","Census Tract 6.06, Yavapai County, Arizona","5523","null","37059","null",
"1400000US04025000607","Census Tract 6.07, Yavapai County, Arizona","**","**","-","-",
"1400000US04025000608","Census Tract 6.08, Yavapai County, Arizona","**","**","-","-",
"1400000US04025000609","Census Tract 6.09, Yavapai County, Arizona","9970","null","52744","null",
"1400000US04025000610","Census Tract 6.10, Yavapai County, Arizona","56823","null","90329","null",
"1400000US04025000700","Census Tract 7, Yavapai County, Arizona","**","**","-","-",
"1400000US04025000801","Census Tract 8.01, Yavapai County, Arizona","29810","null","22125","null",
"1400000US04025000802","Census Tract 8.02, Yavapai County, Arizona","**","**","-","-",
"1400000US04025000900","Census Tract 9, Yavapai County, Arizona","37089","null","45962","null",
"1400000US04025001001","Census Tract 10.01, Yavapai County, Arizona","**","**","-","-",
"1400000US04025001002","Census Tract 10.02, Yavapai County, Arizona","**","**","-","-",
"1400000US04025001101","Census Tract 11.01, Yavapai County, Arizona","89944","null","21000","null",
"1400000US04025001102","Census Tract 11.02, Yavapai County, Arizona","**","**","-","-",
"1400000US04025001200","Census Tract 12, Yavapai County, Arizona","45332","null","80903","null",
"1400000US04025001300","Census Tract 13, Yavapai County, Arizona","8762","null","68500","null",
"1400000US04025001401","Census Tract 14.01, Yavapai County, Arizona","**","**","-","-",
"1400000US04025001402","Census Tract 14.02, Yavapai County, Arizona","29781","null","52917","null",
"1400000US04025001403","Census Tract 14.03, Yavapai County, Arizona","**","**","-","-",
"1400000US04025001500","Census Tract 15, Yavapai County, Arizona","77175","null","34167","null",
"1400000US04025001601","Census Tract 16.01, Yavapai County, Arizona","23771","null","55667","null",
"1400000US04025001602","Census Tract 16.02, Yavapai County, Arizona","75707","null","40292","null",
"1400000US04025001603","Census Tract 16.03, Yavapai County, Arizona","23953","null","21630","null",
"1400000US04025001701","Census Tract 17.01, Yavapai County, Arizona","**","**","-","-",
"1400000US04025001702","Census Tract 17.02, Yavapai County, Arizona","**","**","-","-",
"1400000US04025001703","Census Tract 17.03, Yavapai County, Arizona","**","**","-","-",
"1400000US04025001801","Census Tract 18.01, Yavapai County, Arizona","**","**","-","-",
"1400000US04025001802","Census Tract 18.02, Yavapai County, Arizona","**","**","-","-",
"1400000US04025001900","Census Tract 19, Yavapai County, Arizona","17100","null","65349","null",
"1400000US04025002001","Census Tract 20.01, Yavapai County, Arizona","6044","null","40609","null",
"1400000US04025002002","Census Tract 20.02, Yavapai County, Arizona","33806","null","51111","null",
"1400000US04025002003","Census Tract 20.03, Yavapai County, Arizona","41472","null","85215","null",
"1400000US04025002004","Census Tract 20.04, Yavapai County, Arizona","47732","null","48902","null",
"1400000US04025002100","Census Tract 21, Yavapai County, Arizona","25589","null","43750","null",
"1400000US04027000100","Census Tract 1, Yuma County, Arizona","3738","null","20455","null",
"1400000US04027000200","Census Tract 2, Yuma County, Arizona","13631","null","34097","null",
"1400000US04027000301","Census Tract 3.01, Yuma County, Arizona","6679","null","28125","null",
"1400000US04027000302","Census Tract 3.02, Yuma County, Arizona","3911","null","19861","null",
"1400000US04027000402","Census Tract 4.02, Yuma County, Arizona","14809","null","34583","null",
"1400000US04027000403","Census Tract 4.03, Yuma County, Arizona","638","null","9199","null",
"1400000US04027000404","Census Tract 4.04, Yuma County, Arizona","16364","null","22396","null",
"1400000US04027000501","Census Tract 5.01, Yuma County, Arizona","24729","null","33600","null",
"1400000US04027000502","Census Tract 5.02, Yuma County, Arizona","53544","null","44583","null",
"1400000US04027000600","Census Tract 6, Yuma County, Arizona","61332","null","43854","null",
"1400000US04027000700","Census Tract 7, Yuma County, Arizona","8874","null","18350","null",
"1400000US04027000800","Census Tract 8, Yuma County, Arizona","9056","null","32554","null",
"1400000US04027000901","Census Tract 9.01, Yuma County, Arizona","6334","null","59138","null",
"1400000US04027000902","Census Tract 9.02, Yuma County, Arizona","25332","null","18438","null",
"1400000US04027000903","Census Tract 9.03, Yuma County, Arizona","25324","null","35688","null",
"1400000US04027000905","Census Tract 9.05, Yuma County, Arizona","13528","null","50777","null",
"1400000US04027000907","Census Tract 9.07, Yuma County, Arizona","24431","null","58571","null",
"1400000US04027000908","Census Tract 9.08, Yuma County, Arizona","8678","null","86592","null",
"1400000US04027001001","Census Tract 10.01, Yuma County, Arizona","**","**","-","-",
"1400000US04027001003","Census Tract 10.03, Yuma County, Arizona","20433","null","13313","null",
"1400000US04027001004","Census Tract 10.04, Yuma County, Arizona","40664","null","22935","null",
"1400000US04027001100","Census Tract 11, Yuma County, Arizona","17986","null","34604","null",
"1400000US04027001200","Census Tract 12, Yuma County, Arizona","21666","null","48125","null",
"1400000US04027010905","Census Tract 109.05, Yuma County, Arizona","16908","null","29554","null",
"1400000US04027010907","Census Tract 109.07, Yuma County, Arizona","41374","null","105282","null",
"1400000US04027010910","Census Tract 109.10, Yuma County, Arizona","269196","null","19766","null",
"1400000US04027010911","Census Tract 109.11, Yuma County, Arizona","22836","null","81484","null",
"1400000US04027010913","Census Tract 109.13, Yuma County, Arizona","17452","null","31318","null",
"1400000US04027010914","Census Tract 109.14, Yuma County, Arizona","6651","null","33056","null",
"1400000US04027011000","Census Tract 110, Yuma County, Arizona","19343","null","29007","null",
"1400000US04027011104","Census Tract 111.04, Yuma County, Arizona","23977","null","40063","null",
"1400000US04027011106","Census Tract 111.06, Yuma County, Arizona","37396","null","67083","null",
"1400000US04027011107","Census Tract 111.07, Yuma County, Arizona","6678","null","21816","null",
"1400000US04027011108","Census Tract 111.08, Yuma County, Arizona","13091","null","51250","null",
"1400000US04027011110","Census Tract 111.10, Yuma County, Arizona","**","**","-","-",
"1400000US04027011111","Census Tract 111.11, Yuma County, Arizona","25026","null","26090","null",
"1400000US04027011112","Census Tract 111.12, Yuma County, Arizona","26104","null","52891","null",
"1400000US04027011114","Census Tract 111.14, Yuma County, Arizona","**","**","-","-",
"1400000US04027011115","Census Tract 111.15, Yuma County, Arizona","400","null","26406","null",
"1400000US04027011201","Census Tract 112.01, Yuma County, Arizona","1999","null","43898","null",
"1400000US04027011202","Census Tract 112.02, Yuma County, Arizona","29713","null","36071","null",
"1400000US04027011403","Census Tract 114.03, Yuma County, Arizona","15682","null","21358","null",
"1400000US04027011405","Census Tract 114.05, Yuma County, Arizona","**","**","-","-",
"1400000US04027011406","Census Tract 114.06, Yuma County, Arizona","3605","null","61622","null",
"1400000US04027011501","Census Tract 115.01, Yuma County, Arizona","24550","null","19500","null",
"1400000US04027011503","Census Tract 115.03, Yuma County, Arizona","37628","null","9405","null",
"1400000US04027011504","Census Tract 115.04, Yuma County, Arizona","24291","null","39044","null",
"1400000US04027011600","Census Tract 116, Yuma County, Arizona","**","**","-","-",
"1400000US04027011700","Census Tract 117, Yuma County, Arizona","**","**","-","-",
"1400000US04027011800","Census Tract 118, Yuma County, Arizona","8460","null","55750","null",
"1400000US04027012100","Census Tract 121, Yuma County, Arizona","11788","null","31667","null",
"1400000US04027980003","Census Tract 9800.03, Yuma County, Arizona","**","**","-","-",
"1400000US04027980004","Census Tract 9800.04, Yuma County, Arizona","**","**","-","-",
"1400000US04027980005","Census Tract 9800.05, Yuma County, Arizona","**","**","-","-",
"1400000US04027980006","Census Tract 9800.06, Yuma County, Arizona","14387","null","34183","null",
