"GEO_ID","NAME","B19013E_001E","B19013E_001M","B19013E_001MA","B19013E_001EA",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)","Annotation of Margin of Error!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)","Annotation of Estimate!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)",
"1400000US04019004050","Census Tract 40.50, Pima County, Arizona","-","**","**","-",
"1400000US04019004051","Census Tract 40.51, Pima County, Arizona","-","**","**","-",
"1400000US04019004052","Census Tract 40.52, Pima County, Arizona","-","**","**","-",
"1400000US04019004053","Census Tract 40.53, Pima County, Arizona","-","**","**","-",
"1400000US04019004054","Census Tract 40.54, Pima County, Arizona","-","**","**","-",
"1400000US04019004055","Census Tract 40.55, Pima County, Arizona","-","**","**","-",
"1400000US04019004056","Census Tract 40.56, Pima County, Arizona","-","**","**","-",
"1400000US04019004057","Census Tract 40.57, Pima County, Arizona","-","**","**","-",
"1400000US04019004058","Census Tract 40.58, Pima County, Arizona","-","**","**","-",
"1400000US04019004061","Census Tract 40.61, Pima County, Arizona","-","**","**","-",
"1400000US04019004062","Census Tract 40.62, Pima County, Arizona","-","**","**","-",
"1400000US04019004063","Census Tract 40.63, Pima County, Arizona","-","**","**","-",
"1400000US04019004065","Census Tract 40.65, Pima County, Arizona","-","**","**","-",
"1400000US04019004066","Census Tract 40.66, Pima County, Arizona","-","**","**","-",
"1400000US04019004067","Census Tract 40.67, Pima County, Arizona","-","**","**","-",
"1400000US04019004068","Census Tract 40.68, Pima County, Arizona","-","**","**","-",
"1400000US04019004069","Census Tract 40.69, Pima County, Arizona","-","**","**","-",
"1400000US04019004070","Census Tract 40.70, Pima County, Arizona","-","**","**","-",
"1400000US04019004071","Census Tract 40.71, Pima County, Arizona","-","**","**","-",
"1400000US04019004072","Census Tract 40.72, Pima County, Arizona","-","**","**","-",
"1400000US04019004073","Census Tract 40.73, Pima County, Arizona","-","**","**","-",
"1400000US04019004074","Census Tract 40.74, Pima County, Arizona","-","**","**","-",
"1400000US04019004075","Census Tract 40.75, Pima County, Arizona","-","**","**","-",
"1400000US04019004076","Census Tract 40.76, Pima County, Arizona","-","**","**","-",
"1400000US04019004077","Census Tract 40.77, Pima County, Arizona","-","**","**","-",
"1400000US04019004078","Census Tract 40.78, Pima County, Arizona","-","**","**","-",
"1400000US04019004079","Census Tract 40.79, Pima County, Arizona","-","**","**","-",
"1400000US04019004080","Census Tract 40.80, Pima County, Arizona","-","**","**","-",
"1400000US04019004081","Census Tract 40.81, Pima County, Arizona","-","**","**","-",
"1400000US04019004082","Census Tract 40.82, Pima County, Arizona","-","**","**","-",
"1400000US04019004109","Census Tract 41.09, Pima County, Arizona","-","**","**","-",
"1400000US04019004110","Census Tract 41.10, Pima County, Arizona","-","**","**","-",
"1400000US04019004112","Census Tract 41.12, Pima County, Arizona","-","**","**","-",
"1400000US04019004114","Census Tract 41.14, Pima County, Arizona","-","**","**","-",
"1400000US04019004115","Census Tract 41.15, Pima County, Arizona","-","**","**","-",
"1400000US04019004116","Census Tract 41.16, Pima County, Arizona","-","**","**","-",
"1400000US04019004117","Census Tract 41.17, Pima County, Arizona","-","**","**","-",
"1400000US04019004118","Census Tract 41.18, Pima County, Arizona","-","**","**","-",
"1400000US04019004122","Census Tract 41.22, Pima County, Arizona","-","**","**","-",
"1400000US04019004126","Census Tract 41.26, Pima County, Arizona","-","**","**","-",
"1400000US04019004127","Census Tract 41.27, Pima County, Arizona","-","**","**","-",
"1400000US04019004128","Census Tract 41.28, Pima County, Arizona","-","**","**","-",
"1400000US04019004129","Census Tract 41.29, Pima County, Arizona","-","**","**","-",
"1400000US04019004130","Census Tract 41.30, Pima County, Arizona","-","**","**","-",
"1400000US04019004131","Census Tract 41.31, Pima County, Arizona","-","**","**","-",
"1400000US04019004132","Census Tract 41.32, Pima County, Arizona","-","**","**","-",
"1400000US04019004133","Census Tract 41.33, Pima County, Arizona","-","**","**","-",
"1400000US04019004307","Census Tract 43.07, Pima County, Arizona","-","**","**","-",
"1400000US04019004310","Census Tract 43.10, Pima County, Arizona","-","**","**","-",
"1400000US04019004311","Census Tract 43.11, Pima County, Arizona","-","**","**","-",
"1400000US04019004312","Census Tract 43.12, Pima County, Arizona","-","**","**","-",
"1400000US04019004313","Census Tract 43.13, Pima County, Arizona","-","**","**","-",
"1400000US04019004316","Census Tract 43.16, Pima County, Arizona","-","**","**","-",
"1400000US04019004317","Census Tract 43.17, Pima County, Arizona","-","**","**","-",
"1400000US04019004320","Census Tract 43.20, Pima County, Arizona","-","**","**","-",
"1400000US04019004321","Census Tract 43.21, Pima County, Arizona","-","**","**","-",
"1400000US04019004322","Census Tract 43.22, Pima County, Arizona","-","**","**","-",
"1400000US04019004323","Census Tract 43.23, Pima County, Arizona","-","**","**","-",
"1400000US04019004324","Census Tract 43.24, Pima County, Arizona","-","**","**","-",
"1400000US04019004325","Census Tract 43.25, Pima County, Arizona","-","**","**","-",
"1400000US04019004326","Census Tract 43.26, Pima County, Arizona","-","**","**","-",
"1400000US04019004327","Census Tract 43.27, Pima County, Arizona","-","**","**","-",
"1400000US04019004328","Census Tract 43.28, Pima County, Arizona","-","**","**","-",
"1400000US04019004330","Census Tract 43.30, Pima County, Arizona","-","**","**","-",
"1400000US04019004332","Census Tract 43.32, Pima County, Arizona","-","**","**","-",
"1400000US04019004333","Census Tract 43.33, Pima County, Arizona","-","**","**","-",
"1400000US04019004335","Census Tract 43.35, Pima County, Arizona","-","**","**","-",
"1400000US04019004336","Census Tract 43.36, Pima County, Arizona","-","**","**","-",
"1400000US04019004337","Census Tract 43.37, Pima County, Arizona","-","**","**","-",
"1400000US04019004338","Census Tract 43.38, Pima County, Arizona","-","**","**","-",
"1400000US04019004339","Census Tract 43.39, Pima County, Arizona","-","**","**","-",
"1400000US04019004340","Census Tract 43.40, Pima County, Arizona","-","**","**","-",
"1400000US04019004404","Census Tract 44.04, Pima County, Arizona","-","**","**","-",
"1400000US04019004407","Census Tract 44.07, Pima County, Arizona","-","**","**","-",
"1400000US04019004412","Census Tract 44.12, Pima County, Arizona","-","**","**","-",
"1400000US04019004413","Census Tract 44.13, Pima County, Arizona","-","**","**","-",
"1400000US04019004414","Census Tract 44.14, Pima County, Arizona","-","**","**","-",
"1400000US04019004415","Census Tract 44.15, Pima County, Arizona","-","**","**","-",
"1400000US04019004418","Census Tract 44.18, Pima County, Arizona","-","**","**","-",
"1400000US04019004419","Census Tract 44.19, Pima County, Arizona","-","**","**","-",
"1400000US04019004422","Census Tract 44.22, Pima County, Arizona","-","**","**","-",
"1400000US04019004423","Census Tract 44.23, Pima County, Arizona","-","**","**","-",
"1400000US04019004424","Census Tract 44.24, Pima County, Arizona","-","**","**","-",
"1400000US04019004425","Census Tract 44.25, Pima County, Arizona","-","**","**","-",
"1400000US04019004426","Census Tract 44.26, Pima County, Arizona","-","**","**","-",
"1400000US04019004428","Census Tract 44.28, Pima County, Arizona","-","**","**","-",
"1400000US04019004430","Census Tract 44.30, Pima County, Arizona","-","**","**","-",
"1400000US04019004431","Census Tract 44.31, Pima County, Arizona","-","**","**","-",
"1400000US04019004432","Census Tract 44.32, Pima County, Arizona","-","**","**","-",
"1400000US04019004433","Census Tract 44.33, Pima County, Arizona","-","**","**","-",
"1400000US04019004434","Census Tract 44.34, Pima County, Arizona","-","**","**","-",
"1400000US04019004435","Census Tract 44.35, Pima County, Arizona","-","**","**","-",
"1400000US04019004436","Census Tract 44.36, Pima County, Arizona","-","**","**","-",
"1400000US04019004437","Census Tract 44.37, Pima County, Arizona","-","**","**","-",
"1400000US04019004438","Census Tract 44.38, Pima County, Arizona","-","**","**","-",
"1400000US04019004439","Census Tract 44.39, Pima County, Arizona","-","**","**","-",
"1400000US04019004440","Census Tract 44.40, Pima County, Arizona","-","**","**","-",
"1400000US04019004505","Census Tract 45.05, Pima County, Arizona","-","**","**","-",
"1400000US04019004506","Census Tract 45.06, Pima County, Arizona","-","**","**","-",
"1400000US04019004508","Census Tract 45.08, Pima County, Arizona","-","**","**","-",
"1400000US04019004510","Census Tract 45.10, Pima County, Arizona","-","**","**","-",
"1400000US04019004511","Census Tract 45.11, Pima County, Arizona","-","**","**","-",
"1400000US04019004512","Census Tract 45.12, Pima County, Arizona","-","**","**","-",
"1400000US04019004513","Census Tract 45.13, Pima County, Arizona","-","**","**","-",
"1400000US04019004514","Census Tract 45.14, Pima County, Arizona","-","**","**","-",
"1400000US04019004515","Census Tract 45.15, Pima County, Arizona","-","**","**","-",
"1400000US04019004610","Census Tract 46.10, Pima County, Arizona","-","**","**","-",
"1400000US04019004613","Census Tract 46.13, Pima County, Arizona","-","**","**","-",
"1400000US04019004614","Census Tract 46.14, Pima County, Arizona","-","**","**","-",
"1400000US04019004615","Census Tract 46.15, Pima County, Arizona","-","**","**","-",
"1400000US04019004616","Census Tract 46.16, Pima County, Arizona","-","**","**","-",
"1400000US04019004617","Census Tract 46.17, Pima County, Arizona","-","**","**","-",
"1400000US04019004618","Census Tract 46.18, Pima County, Arizona","-","**","**","-",
"1400000US04019004619","Census Tract 46.19, Pima County, Arizona","-","**","**","-",
"1400000US04019004620","Census Tract 46.20, Pima County, Arizona","-","**","**","-",
"1400000US04019004621","Census Tract 46.21, Pima County, Arizona","-","**","**","-",
"1400000US04019004622","Census Tract 46.22, Pima County, Arizona","-","**","**","-",
"1400000US04019004623","Census Tract 46.23, Pima County, Arizona","-","**","**","-",
"1400000US04019004624","Census Tract 46.24, Pima County, Arizona","-","**","**","-",
"1400000US04019004625","Census Tract 46.25, Pima County, Arizona","-","**","**","-",
"1400000US04019004626","Census Tract 46.26, Pima County, Arizona","-","**","**","-",
"1400000US04019004627","Census Tract 46.27, Pima County, Arizona","-","**","**","-",
"1400000US04019004628","Census Tract 46.28, Pima County, Arizona","-","**","**","-",
"1400000US04019004630","Census Tract 46.30, Pima County, Arizona","-","**","**","-",
"1400000US04019004631","Census Tract 46.31, Pima County, Arizona","-","**","**","-",
"1400000US04019004632","Census Tract 46.32, Pima County, Arizona","-","**","**","-",
"1400000US04019004633","Census Tract 46.33, Pima County, Arizona","-","**","**","-",
"1400000US04019004634","Census Tract 46.34, Pima County, Arizona","-","**","**","-",
"1400000US04019004635","Census Tract 46.35, Pima County, Arizona","-","**","**","-",
"1400000US04019004636","Census Tract 46.36, Pima County, Arizona","-","**","**","-",
"1400000US04019004639","Census Tract 46.39, Pima County, Arizona","-","**","**","-",
"1400000US04019004640","Census Tract 46.40, Pima County, Arizona","-","**","**","-",
"1400000US04019004641","Census Tract 46.41, Pima County, Arizona","-","**","**","-",
"1400000US04019004642","Census Tract 46.42, Pima County, Arizona","-","**","**","-",
"1400000US04019004643","Census Tract 46.43, Pima County, Arizona","-","**","**","-",
"1400000US04019004644","Census Tract 46.44, Pima County, Arizona","-","**","**","-",
"1400000US04019004645","Census Tract 46.45, Pima County, Arizona","-","**","**","-",
"1400000US04019004646","Census Tract 46.46, Pima County, Arizona","-","**","**","-",
"1400000US04019004647","Census Tract 46.47, Pima County, Arizona","-","**","**","-",
"1400000US04019004648","Census Tract 46.48, Pima County, Arizona","-","**","**","-",
"1400000US04019004649","Census Tract 46.49, Pima County, Arizona","-","**","**","-",
"1400000US04019004650","Census Tract 46.50, Pima County, Arizona","-","**","**","-",
"1400000US04019004710","Census Tract 47.10, Pima County, Arizona","-","**","**","-",
"1400000US04019004711","Census Tract 47.11, Pima County, Arizona","-","**","**","-",
"1400000US04019004712","Census Tract 47.12, Pima County, Arizona","-","**","**","-",
"1400000US04019004713","Census Tract 47.13, Pima County, Arizona","-","**","**","-",
"1400000US04019004714","Census Tract 47.14, Pima County, Arizona","-","**","**","-",
"1400000US04019004715","Census Tract 47.15, Pima County, Arizona","-","**","**","-",
"1400000US04019004717","Census Tract 47.17, Pima County, Arizona","-","**","**","-",
"1400000US04019004718","Census Tract 47.18, Pima County, Arizona","-","**","**","-",
"1400000US04019004720","Census Tract 47.20, Pima County, Arizona","-","**","**","-",
"1400000US04019004721","Census Tract 47.21, Pima County, Arizona","-","**","**","-",
"1400000US04019004722","Census Tract 47.22, Pima County, Arizona","-","**","**","-",
"1400000US04019004723","Census Tract 47.23, Pima County, Arizona","-","**","**","-",
"1400000US04019004724","Census Tract 47.24, Pima County, Arizona","-","**","**","-",
"1400000US04019004725","Census Tract 47.25, Pima County, Arizona","-","**","**","-",
"1400000US04019004726","Census Tract 47.26, Pima County, Arizona","-","**","**","-",
"1400000US04019004727","Census Tract 47.27, Pima County, Arizona","-","**","**","-",
"1400000US04019004728","Census Tract 47.28, Pima County, Arizona","-","**","**","-",
"1400000US04019004729","Census Tract 47.29, Pima County, Arizona","-","**","**","-",
"1400000US04019004730","Census Tract 47.30, Pima County, Arizona","-","**","**","-",
"1400000US04019005200","Census Tract 52, Pima County, Arizona","-","**","**","-",
"1400000US04019005300","Census Tract 53, Pima County, Arizona","-","**","**","-",
"1400000US04019005400","Census Tract 54, Pima County, Arizona","-","**","**","-",
"1400000US04019940800","Census Tract 9408, Pima County, Arizona","-","**","**","-",
"1400000US04019940900","Census Tract 9409, Pima County, Arizona","-","**","**","-",
"1400000US04019941000","Census Tract 9410, Pima County, Arizona","-","**","**","-",
"1400000US04019941100","Census Tract 9411, Pima County, Arizona","-","**","**","-",
"1400000US04019980001","Census Tract 9800.01, Pima County, Arizona","-","**","**","-",
"1400000US04019980002","Census Tract 9800.02, Pima County, Arizona","-","**","**","-",
"1400000US04019980100","Census Tract 9801, Pima County, Arizona","-","**","**","-",
"1400000US04019980200","Census Tract 9802, Pima County, Arizona","-","**","**","-",
"1400000US04019980300","Census Tract 9803, Pima County, Arizona","-","**","**","-",
"1400000US04019980400","Census Tract 9804, Pima County, Arizona","-","**","**","-",
"1400000US04021000201","Census Tract 2.01, Pinal County, Arizona","-","**","**","-",
"1400000US04021000204","Census Tract 2.04, Pinal County, Arizona","-","**","**","-",
"1400000US04021000206","Census Tract 2.06, Pinal County, Arizona","-","**","**","-",
"1400000US04021000208","Census Tract 2.08, Pinal County, Arizona","-","**","**","-",
"1400000US04021000211","Census Tract 2.11, Pinal County, Arizona","-","**","**","-",
"1400000US04021000212","Census Tract 2.12, Pinal County, Arizona","-","**","**","-",
"1400000US04021000215","Census Tract 2.15, Pinal County, Arizona","-","**","**","-",
"1400000US04021000216","Census Tract 2.16, Pinal County, Arizona","-","**","**","-",
"1400000US04021000217","Census Tract 2.17, Pinal County, Arizona","-","**","**","-",
"1400000US04021000218","Census Tract 2.18, Pinal County, Arizona","-","**","**","-",
"1400000US04021000219","Census Tract 2.19, Pinal County, Arizona","-","**","**","-",
"1400000US04021000220","Census Tract 2.20, Pinal County, Arizona","-","**","**","-",
"1400000US04021000221","Census Tract 2.21, Pinal County, Arizona","-","**","**","-",
"1400000US04021000222","Census Tract 2.22, Pinal County, Arizona","-","**","**","-",
"1400000US04021000223","Census Tract 2.23, Pinal County, Arizona","-","**","**","-",
"1400000US04021000224","Census Tract 2.24, Pinal County, Arizona","-","**","**","-",
"1400000US04021000225","Census Tract 2.25, Pinal County, Arizona","-","**","**","-",
"1400000US04021000226","Census Tract 2.26, Pinal County, Arizona","-","**","**","-",
"1400000US04021000227","Census Tract 2.27, Pinal County, Arizona","-","**","**","-",
"1400000US04021000228","Census Tract 2.28, Pinal County, Arizona","-","**","**","-",
"1400000US04021000229","Census Tract 2.29, Pinal County, Arizona","-","**","**","-",
"1400000US04021000307","Census Tract 3.07, Pinal County, Arizona","-","**","**","-",
"1400000US04021000309","Census Tract 3.09, Pinal County, Arizona","-","**","**","-",
"1400000US04021000310","Census Tract 3.10, Pinal County, Arizona","-","**","**","-",
"1400000US04021000311","Census Tract 3.11, Pinal County, Arizona","-","**","**","-",
"1400000US04021000312","Census Tract 3.12, Pinal County, Arizona","-","**","**","-",
"1400000US04021000313","Census Tract 3.13, Pinal County, Arizona","-","**","**","-",
"1400000US04021000315","Census Tract 3.15, Pinal County, Arizona","-","**","**","-",
"1400000US04021000316","Census Tract 3.16, Pinal County, Arizona","-","**","**","-",
"1400000US04021000317","Census Tract 3.17, Pinal County, Arizona","-","**","**","-",
"1400000US04021000319","Census Tract 3.19, Pinal County, Arizona","-","**","**","-",
"1400000US04021000320","Census Tract 3.20, Pinal County, Arizona","-","**","**","-",
"1400000US04021000321","Census Tract 3.21, Pinal County, Arizona","-","**","**","-",
"1400000US04021000322","Census Tract 3.22, Pinal County, Arizona","-","**","**","-",
"1400000US04021000323","Census Tract 3.23, Pinal County, Arizona","-","**","**","-",
"1400000US04021000324","Census Tract 3.24, Pinal County, Arizona","-","**","**","-",
"1400000US04021000325","Census Tract 3.25, Pinal County, Arizona","-","**","**","-",
"1400000US04021000400","Census Tract 4, Pinal County, Arizona","-","**","**","-",
"1400000US04021000603","Census Tract 6.03, Pinal County, Arizona","-","**","**","-",
"1400000US04021000604","Census Tract 6.04, Pinal County, Arizona","-","**","**","-",
"1400000US04021000700","Census Tract 7, Pinal County, Arizona","-","**","**","-",
"1400000US04021000802","Census Tract 8.02, Pinal County, Arizona","-","**","**","-",
"1400000US04021000804","Census Tract 8.04, Pinal County, Arizona","-","**","**","-",
"1400000US04021000805","Census Tract 8.05, Pinal County, Arizona","-","**","**","-",
"1400000US04021000806","Census Tract 8.06, Pinal County, Arizona","-","**","**","-",
"1400000US04021000807","Census Tract 8.07, Pinal County, Arizona","-","**","**","-",
"1400000US04021000808","Census Tract 8.08, Pinal County, Arizona","-","**","**","-",
"1400000US04021000902","Census Tract 9.02, Pinal County, Arizona","-","**","**","-",
"1400000US04021000903","Census Tract 9.03, Pinal County, Arizona","-","**","**","-",
"1400000US04021000904","Census Tract 9.04, Pinal County, Arizona","-","**","**","-",
"1400000US04021001000","Census Tract 10, Pinal County, Arizona","-","**","**","-",
"1400000US04021001100","Census Tract 11, Pinal County, Arizona","-","**","**","-",
"1400000US04021001200","Census Tract 12, Pinal County, Arizona","-","**","**","-",
"1400000US04021001303","Census Tract 13.03, Pinal County, Arizona","-","**","**","-",
"1400000US04021001305","Census Tract 13.05, Pinal County, Arizona","-","**","**","-",
"1400000US04021001306","Census Tract 13.06, Pinal County, Arizona","-","**","**","-",
"1400000US04021001307","Census Tract 13.07, Pinal County, Arizona","-","**","**","-",
"1400000US04021001308","Census Tract 13.08, Pinal County, Arizona","-","**","**","-",
"1400000US04021001309","Census Tract 13.09, Pinal County, Arizona","-","**","**","-",
"1400000US04021001310","Census Tract 13.10, Pinal County, Arizona","-","**","**","-",
"1400000US04021001403","Census Tract 14.03, Pinal County, Arizona","-","**","**","-",
"1400000US04021001404","Census Tract 14.04, Pinal County, Arizona","-","**","**","-",
"1400000US04021001405","Census Tract 14.05, Pinal County, Arizona","-","**","**","-",
"1400000US04021001406","Census Tract 14.06, Pinal County, Arizona","-","**","**","-",
"1400000US04021001407","Census Tract 14.07, Pinal County, Arizona","-","**","**","-",
"1400000US04021001408","Census Tract 14.08, Pinal County, Arizona","-","**","**","-",
"1400000US04021001500","Census Tract 15, Pinal County, Arizona","-","**","**","-",
"1400000US04021001600","Census Tract 16, Pinal County, Arizona","-","**","**","-",
"1400000US04021001701","Census Tract 17.01, Pinal County, Arizona","-","**","**","-",
"1400000US04021001704","Census Tract 17.04, Pinal County, Arizona","-","**","**","-",
"1400000US04021001705","Census Tract 17.05, Pinal County, Arizona","-","**","**","-",
"1400000US04021001706","Census Tract 17.06, Pinal County, Arizona","-","**","**","-",
"1400000US04021001707","Census Tract 17.07, Pinal County, Arizona","-","**","**","-",
"1400000US04021001709","Census Tract 17.09, Pinal County, Arizona","-","**","**","-",
"1400000US04021001712","Census Tract 17.12, Pinal County, Arizona","-","**","**","-",
"1400000US04021001713","Census Tract 17.13, Pinal County, Arizona","-","**","**","-",
"1400000US04021001714","Census Tract 17.14, Pinal County, Arizona","-","**","**","-",
"1400000US04021001715","Census Tract 17.15, Pinal County, Arizona","-","**","**","-",
"1400000US04021001716","Census Tract 17.16, Pinal County, Arizona","-","**","**","-",
"1400000US04021001717","Census Tract 17.17, Pinal County, Arizona","-","**","**","-",
"1400000US04021001900","Census Tract 19, Pinal County, Arizona","-","**","**","-",
"1400000US04021002001","Census Tract 20.01, Pinal County, Arizona","-","**","**","-",
"1400000US04021002004","Census Tract 20.04, Pinal County, Arizona","-","**","**","-",
"1400000US04021002005","Census Tract 20.05, Pinal County, Arizona","-","**","**","-",
"1400000US04021002104","Census Tract 21.04, Pinal County, Arizona","-","**","**","-",
"1400000US04021002105","Census Tract 21.05, Pinal County, Arizona","-","**","**","-",
"1400000US04021002106","Census Tract 21.06, Pinal County, Arizona","-","**","**","-",
"1400000US04021002107","Census Tract 21.07, Pinal County, Arizona","-","**","**","-",
"1400000US04021002200","Census Tract 22, Pinal County, Arizona","-","**","**","-",
"1400000US04021002300","Census Tract 23, Pinal County, Arizona","-","**","**","-",
"1400000US04021002400","Census Tract 24, Pinal County, Arizona","-","**","**","-",
"1400000US04021941200","Census Tract 9412, Pinal County, Arizona","-","**","**","-",
"1400000US04021941300","Census Tract 9413, Pinal County, Arizona","-","**","**","-",
"1400000US04021941401","Census Tract 9414.01, Pinal County, Arizona","-","**","**","-",
"1400000US04021941402","Census Tract 9414.02, Pinal County, Arizona","-","**","**","-",
"1400000US04023966000","Census Tract 9660, Santa Cruz County, Arizona","-","**","**","-",
"1400000US04023966101","Census Tract 9661.01, Santa Cruz County, Arizona","-","**","**","-",
"1400000US04023966103","Census Tract 9661.03, Santa Cruz County, Arizona","-","**","**","-",
"1400000US04023966106","Census Tract 9661.06, Santa Cruz County, Arizona","-","**","**","-",
"1400000US04023966107","Census Tract 9661.07, Santa Cruz County, Arizona","-","**","**","-",
"1400000US04023966108","Census Tract 9661.08, Santa Cruz County, Arizona","-","**","**","-",
"1400000US04023966109","Census Tract 9661.09, Santa Cruz County, Arizona","-","**","**","-",
"1400000US04023966110","Census Tract 9661.10, Santa Cruz County, Arizona","-","**","**","-",
"1400000US04023966111","Census Tract 9661.11, Santa Cruz County, Arizona","-","**","**","-",
"1400000US04023966200","Census Tract 9662, Santa Cruz County, Arizona","-","**","**","-",
"1400000US04023966301","Census Tract 9663.01, Santa Cruz County, Arizona","-","**","**","-",
"1400000US04023966302","Census Tract 9663.02, Santa Cruz County, Arizona","-","**","**","-",
"1400000US04023966401","Census Tract 9664.01, Santa Cruz County, Arizona","-","**","**","-",
"1400000US04023966402","Census Tract 9664.02, Santa Cruz County, Arizona","-","**","**","-",
"1400000US04025000205","Census Tract 2.05, Yavapai County, Arizona","-","**","**","-",
"1400000US04025000206","Census Tract 2.06, Yavapai County, Arizona","-","**","**","-",
"1400000US04025000207","Census Tract 2.07, Yavapai County, Arizona","-","**","**","-",
"1400000US04025000208","Census Tract 2.08, Yavapai County, Arizona","-","**","**","-",
"1400000US04025000209","Census Tract 2.09, Yavapai County, Arizona","-","**","**","-",
"1400000US04025000210","Census Tract 2.10, Yavapai County, Arizona","-","**","**","-",
"1400000US04025000211","Census Tract 2.11, Yavapai County, Arizona","-","**","**","-",
"1400000US04025000301","Census Tract 3.01, Yavapai County, Arizona","-","**","**","-",
"1400000US04025000302","Census Tract 3.02, Yavapai County, Arizona","-","**","**","-",
"1400000US04025000403","Census Tract 4.03, Yavapai County, Arizona","-","**","**","-",
"1400000US04025000404","Census Tract 4.04, Yavapai County, Arizona","-","**","**","-",
"1400000US04025000405","Census Tract 4.05, Yavapai County, Arizona","-","**","**","-",
"1400000US04025000406","Census Tract 4.06, Yavapai County, Arizona","-","**","**","-",
"1400000US04025000407","Census Tract 4.07, Yavapai County, Arizona","-","**","**","-",
"1400000US04025000501","Census Tract 5.01, Yavapai County, Arizona","-","**","**","-",
"1400000US04025000502","Census Tract 5.02, Yavapai County, Arizona","-","**","**","-",
"1400000US04025000604","Census Tract 6.04, Yavapai County, Arizona","-","**","**","-",
"1400000US04025000608","Census Tract 6.08, Yavapai County, Arizona","-","**","**","-",
"1400000US04025000609","Census Tract 6.09, Yavapai County, Arizona","-","**","**","-",
"1400000US04025000611","Census Tract 6.11, Yavapai County, Arizona","-","**","**","-",
"1400000US04025000612","Census Tract 6.12, Yavapai County, Arizona","-","**","**","-",
"1400000US04025000613","Census Tract 6.13, Yavapai County, Arizona","-","**","**","-",
"1400000US04025000614","Census Tract 6.14, Yavapai County, Arizona","-","**","**","-",
"1400000US04025000615","Census Tract 6.15, Yavapai County, Arizona","-","**","**","-",
"1400000US04025000616","Census Tract 6.16, Yavapai County, Arizona","-","**","**","-",
"1400000US04025000617","Census Tract 6.17, Yavapai County, Arizona","-","**","**","-",
"1400000US04025000618","Census Tract 6.18, Yavapai County, Arizona","-","**","**","-",
"1400000US04025000619","Census Tract 6.19, Yavapai County, Arizona","-","**","**","-",
"1400000US04025000701","Census Tract 7.01, Yavapai County, Arizona","-","**","**","-",
"1400000US04025000702","Census Tract 7.02, Yavapai County, Arizona","-","**","**","-",
"1400000US04025000802","Census Tract 8.02, Yavapai County, Arizona","-","**","**","-",
"1400000US04025000803","Census Tract 8.03, Yavapai County, Arizona","-","**","**","-",
"1400000US04025000804","Census Tract 8.04, Yavapai County, Arizona","-","**","**","-",
"1400000US04025000901","Census Tract 9.01, Yavapai County, Arizona","-","**","**","-",
"1400000US04025000902","Census Tract 9.02, Yavapai County, Arizona","-","**","**","-",
"1400000US04025001002","Census Tract 10.02, Yavapai County, Arizona","-","**","**","-",
"1400000US04025001003","Census Tract 10.03, Yavapai County, Arizona","-","**","**","-",
"1400000US04025001004","Census Tract 10.04, Yavapai County, Arizona","-","**","**","-",
"1400000US04025001103","Census Tract 11.03, Yavapai County, Arizona","-","**","**","-",
"1400000US04025001104","Census Tract 11.04, Yavapai County, Arizona","-","**","**","-",
"1400000US04025001105","Census Tract 11.05, Yavapai County, Arizona","-","**","**","-",
"1400000US04025001106","Census Tract 11.06, Yavapai County, Arizona","-","**","**","-",
"1400000US04025001201","Census Tract 12.01, Yavapai County, Arizona","-","**","**","-",
"1400000US04025001202","Census Tract 12.02, Yavapai County, Arizona","-","**","**","-",
"1400000US04025001300","Census Tract 13, Yavapai County, Arizona","-","**","**","-",
"1400000US04025001401","Census Tract 14.01, Yavapai County, Arizona","-","**","**","-",
"1400000US04025001402","Census Tract 14.02, Yavapai County, Arizona","-","**","**","-",
"1400000US04025001403","Census Tract 14.03, Yavapai County, Arizona","-","**","**","-",
"1400000US04025001501","Census Tract 15.01, Yavapai County, Arizona","-","**","**","-",
"1400000US04025001502","Census Tract 15.02, Yavapai County, Arizona","-","**","**","-",
"1400000US04025001601","Census Tract 16.01, Yavapai County, Arizona","-","**","**","-",
"1400000US04025001602","Census Tract 16.02, Yavapai County, Arizona","-","**","**","-",
"1400000US04025001604","Census Tract 16.04, Yavapai County, Arizona","-","**","**","-",
"1400000US04025001605","Census Tract 16.05, Yavapai County, Arizona","-","**","**","-",
"1400000US04025001701","Census Tract 17.01, Yavapai County, Arizona","-","**","**","-",
"1400000US04025001703","Census Tract 17.03, Yavapai County, Arizona","-","**","**","-",
"1400000US04025001704","Census Tract 17.04, Yavapai County, Arizona","-","**","**","-",
"1400000US04025001705","Census Tract 17.05, Yavapai County, Arizona","-","**","**","-",
"1400000US04025001801","Census Tract 18.01, Yavapai County, Arizona","-","**","**","-",
"1400000US04025001803","Census Tract 18.03, Yavapai County, Arizona","-","**","**","-",
"1400000US04025001804","Census Tract 18.04, Yavapai County, Arizona","-","**","**","-",
"1400000US04025001901","Census Tract 19.01, Yavapai County, Arizona","-","**","**","-",
"1400000US04025001902","Census Tract 19.02, Yavapai County, Arizona","-","**","**","-",
