"GEO_ID","NAME","B19001H_001E","B19001H_001M","B19001H_001MA","B19001H_001EA","B19001H_002E","B19001H_002EA","B19001H_002M","B19001H_002MA","B19001H_003E","B19001H_003M","B19001H_003MA","B19001H_003EA","B19001H_004E","B19001H_004EA","B19001H_004M","B19001H_004MA","B19001H_005E","B19001H_005EA","B19001H_005M","B19001H_005MA","B19001H_006E","B19001H_006M","B19001H_006MA","B19001H_006EA","B19001H_007E","B19001H_007EA","B19001H_007M","B19001H_007MA","B19001H_008E","B19001H_008M","B19001H_008MA","B19001H_008EA","B19001H_009E","B19001H_009M","B19001H_009MA","B19001H_009EA","B19001H_010E","B19001H_010M","B19001H_010MA","B19001H_010EA","B19001H_011E","B19001H_011EA","B19001H_011M","B19001H_011MA","B19001H_012E","B19001H_012M","B19001H_012MA","B19001H_012EA","B19001H_013E","B19001H_013M","B19001H_013MA","B19001H_013EA","B19001H_014E","B19001H_014EA","B19001H_014M","B19001H_014MA","B19001H_015E","B19001H_015EA","B19001H_015M","B19001H_015MA","B19001H_016E","B19001H_016EA","B19001H_016M","B19001H_016MA","B19001H_017E","B19001H_017EA","B19001H_017M","B19001H_017MA",
"1400000US04019002904","Census Tract 29.04, Pima County, Arizona","1505","219","null","null","79","null","53","null","78","49","null","null","71","null","36","null","72","null","48","null","130","101","null","null","76","null","40","null","131","168","null","null","183","68","null","null","67","56","null","null","44","null","35","null","71","42","null","null","145","60","null","null","165","null","77","null","57","null","48","null","87","null","51","null","49","null","46","null",
"1400000US04019002905","Census Tract 29.05, Pima County, Arizona","1443","227","null","null","81","null","66","null","53","46","null","null","62","null","50","null","164","null","126","null","155","88","null","null","67","null","51","null","90","76","null","null","67","59","null","null","87","74","null","null","126","null","92","null","113","75","null","null","54","45","null","null","76","null","59","null","75","null","122","null","71","null","48","null","102","null","88","null",
"1400000US04019002906","Census Tract 29.06, Pima County, Arizona","943","113","null","null","17","null","19","null","9","14","null","null","16","null","18","null","48","null","29","null","24","27","null","null","20","null","22","null","23","23","null","null","100","64","null","null","24","22","null","null","106","null","51","null","92","60","null","null","148","60","null","null","75","null","50","null","95","null","63","null","88","null","57","null","58","null","37","null",
"1400000US04019003002","Census Tract 30.02, Pima County, Arizona","1668","383","null","null","156","null","132","null","130","97","null","null","46","null","77","null","54","null","58","null","140","94","null","null","94","null","71","null","126","119","null","null","0","13","null","null","51","58","null","null","204","null","109","null","338","372","null","null","92","60","null","null","185","null","132","null","9","null","15","null","25","null","36","null","18","null","28","null",
"1400000US04019003003","Census Tract 30.03, Pima County, Arizona","1246","202","null","null","114","null","83","null","141","83","null","null","41","null","39","null","103","null","70","null","85","60","null","null","54","null","61","null","64","59","null","null","137","120","null","null","83","65","null","null","44","null","38","null","70","51","null","null","130","77","null","null","67","null","44","null","69","null","99","null","27","null","33","null","17","null","27","null",
"1400000US04019003004","Census Tract 30.04, Pima County, Arizona","515","68","null","null","17","null","15","null","24","21","null","null","20","null","18","null","25","null","20","null","32","23","null","null","19","null","19","null","42","33","null","null","25","18","null","null","28","20","null","null","52","null","31","null","52","29","null","null","53","32","null","null","59","null","37","null","41","null","26","null","12","null","13","null","14","null","13","null",
"1400000US04019003102","Census Tract 31.02, Pima County, Arizona","1154","257","null","null","277","null","200","null","32","40","null","null","99","null","65","null","87","null","51","null","39","31","null","null","151","null","115","null","51","38","null","null","36","38","null","null","8","13","null","null","54","null","38","null","73","43","null","null","123","91","null","null","53","null","44","null","39","null","26","null","24","null","23","null","8","null","12","null",
"1400000US04019003103","Census Tract 31.03, Pima County, Arizona","984","213","null","null","150","null","104","null","51","60","null","null","104","null","100","null","125","null","97","null","51","53","null","null","115","null","102","null","66","56","null","null","25","26","null","null","76","86","null","null","36","null","36","null","16","25","null","null","79","90","null","null","90","null","83","null","0","null","13","null","0","null","13","null","0","null","13","null",
"1400000US04019003104","Census Tract 31.04, Pima County, Arizona","850","231","null","null","45","null","47","null","82","67","null","null","42","null","39","null","54","null","48","null","97","76","null","null","51","null","36","null","18","18","null","null","35","40","null","null","61","61","null","null","69","null","73","null","31","31","null","null","133","150","null","null","0","null","13","null","43","null","66","null","52","null","55","null","37","null","46","null",
"1400000US04019003201","Census Tract 32.01, Pima County, Arizona","917","156","null","null","13","null","21","null","29","45","null","null","21","null","25","null","40","null","39","null","37","34","null","null","50","null","38","null","12","20","null","null","60","59","null","null","0","13","null","null","62","null","67","null","177","67","null","null","132","95","null","null","74","null","53","null","108","null","69","null","71","null","62","null","31","null","37","null",
"1400000US04019003202","Census Tract 32.02, Pima County, Arizona","944","216","null","null","129","null","83","null","107","77","null","null","23","null","36","null","52","null","52","null","46","55","null","null","125","null","134","null","79","71","null","null","87","86","null","null","24","35","null","null","0","null","13","null","78","74","null","null","90","67","null","null","71","null","74","null","13","null","22","null","20","null","30","null","0","null","13","null",
"1400000US04019003302","Census Tract 33.02, Pima County, Arizona","1101","165","null","null","146","null","142","null","25","25","null","null","8","null","13","null","31","null","37","null","45","36","null","null","84","null","59","null","50","33","null","null","42","41","null","null","64","55","null","null","78","null","68","null","83","47","null","null","237","95","null","null","106","null","62","null","36","null","25","null","59","null","56","null","7","null","11","null",
"1400000US04019003303","Census Tract 33.03, Pima County, Arizona","1178","160","null","null","90","null","53","null","53","36","null","null","71","null","34","null","117","null","83","null","108","77","null","null","51","null","30","null","33","28","null","null","65","39","null","null","21","22","null","null","82","null","41","null","73","41","null","null","192","101","null","null","77","null","48","null","35","null","25","null","72","null","48","null","38","null","27","null",
"1400000US04019003304","Census Tract 33.04, Pima County, Arizona","973","158","null","null","94","null","56","null","95","90","null","null","83","null","62","null","58","null","42","null","13","15","null","null","75","null","49","null","51","46","null","null","36","24","null","null","20","18","null","null","30","null","20","null","104","54","null","null","98","55","null","null","86","null","41","null","11","null","13","null","95","null","50","null","24","null","20","null",
"1400000US04019003400","Census Tract 34, Pima County, Arizona","1435","239","null","null","114","null","87","null","38","34","null","null","169","null","107","null","31","null","31","null","28","33","null","null","23","null","26","null","38","37","null","null","70","52","null","null","165","132","null","null","56","null","46","null","122","61","null","null","161","77","null","null","128","null","92","null","99","null","62","null","122","null","107","null","71","null","47","null",
"1400000US04019003502","Census Tract 35.02, Pima County, Arizona","970","161","null","null","80","null","50","null","64","55","null","null","190","null","129","null","99","null","74","null","45","27","null","null","37","null","30","null","23","26","null","null","63","31","null","null","31","24","null","null","30","null","25","null","83","48","null","null","85","55","null","null","83","null","48","null","28","null","24","null","20","null","20","null","9","null","14","null",
"1400000US04019003503","Census Tract 35.03, Pima County, Arizona","871","157","null","null","26","null","25","null","55","37","null","null","123","null","87","null","83","null","60","null","44","36","null","null","68","null","53","null","60","40","null","null","80","51","null","null","95","88","null","null","56","null","46","null","61","58","null","null","67","48","null","null","23","null","25","null","6","null","9","null","17","null","19","null","7","null","10","null",
"1400000US04019003504","Census Tract 35.04, Pima County, Arizona","608","138","null","null","38","null","31","null","27","25","null","null","33","null","28","null","0","null","13","null","64","40","null","null","31","null","36","null","7","11","null","null","39","35","null","null","0","13","null","null","77","null","43","null","104","68","null","null","85","67","null","null","58","null","78","null","45","null","41","null","0","null","13","null","0","null","13","null",
"1400000US04019003505","Census Tract 35.05, Pima County, Arizona","784","214","null","null","75","null","65","null","28","35","null","null","31","null","37","null","21","null","19","null","125","84","null","null","84","null","80","null","12","20","null","null","47","43","null","null","82","72","null","null","56","null","43","null","109","129","null","null","55","58","null","null","34","null","46","null","0","null","13","null","25","null","42","null","0","null","13","null",
"1400000US04019003506","Census Tract 35.06, Pima County, Arizona","389","129","null","null","34","null","39","null","76","85","null","null","32","null","36","null","58","null","50","null","33","37","null","null","27","null","42","null","0","13","null","null","0","13","null","null","39","60","null","null","34","null","32","null","28","30","null","null","15","24","null","null","0","null","13","null","13","null","22","null","0","null","13","null","0","null","13","null",
"1400000US04019003601","Census Tract 36.01, Pima County, Arizona","737","173","null","null","21","null","18","null","8","13","null","null","29","null","36","null","34","null","31","null","56","43","null","null","18","null","16","null","52","43","null","null","63","101","null","null","7","11","null","null","60","null","42","null","132","67","null","null","174","106","null","null","37","null","27","null","9","null","14","null","37","null","33","null","0","null","13","null",
"1400000US04019003702","Census Tract 37.02, Pima County, Arizona","208","91","null","null","65","null","53","null","65","50","null","null","24","null","39","null","24","null","38","null","30","47","null","null","0","null","19","null","0","19","null","null","0","19","null","null","0","19","null","null","0","null","19","null","0","19","null","null","0","19","null","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null",
"1400000US04019003704","Census Tract 37.04, Pima County, Arizona","41","34","null","null","9","null","14","null","0","13","null","null","0","null","13","null","9","null","14","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","23","27","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null",
"1400000US04019003705","Census Tract 37.05, Pima County, Arizona","234","80","null","null","12","null","19","null","0","19","null","null","14","null","11","null","63","null","55","null","0","19","null","null","19","null","31","null","0","19","null","null","7","11","null","null","0","19","null","null","18","null","21","null","0","19","null","null","14","17","null","null","59","null","50","null","28","null","34","null","0","null","19","null","0","null","19","null",
"1400000US04019003706","Census Tract 37.06, Pima County, Arizona","245","66","null","null","6","null","9","null","63","38","null","null","31","null","30","null","7","null","11","null","24","28","null","null","30","null","34","null","7","11","null","null","7","11","null","null","0","19","null","null","23","null","26","null","22","20","null","null","7","11","null","null","12","null","20","null","0","null","19","null","0","null","19","null","6","null","10","null",
"1400000US04019003707","Census Tract 37.07, Pima County, Arizona","131","46","null","null","0","null","13","null","0","13","null","null","4","null","6","null","8","null","13","null","14","15","null","null","10","null","15","null","18","23","null","null","0","13","null","null","9","14","null","null","23","null","20","null","14","17","null","null","6","10","null","null","4","null","7","null","14","null","16","null","7","null","10","null","0","null","13","null",
"1400000US04019003801","Census Tract 38.01, Pima County, Arizona","67","37","null","null","19","null","20","null","8","14","null","null","0","null","13","null","8","null","13","null","0","13","null","null","4","null","7","null","10","15","null","null","0","13","null","null","0","13","null","null","12","null","18","null","0","13","null","null","6","9","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null",
"1400000US04019003802","Census Tract 38.02, Pima County, Arizona","65","46","null","null","20","null","26","null","30","33","null","null","0","null","19","null","0","null","19","null","15","23","null","null","0","null","19","null","0","19","null","null","0","19","null","null","0","19","null","null","0","null","19","null","0","19","null","null","0","19","null","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null",
"1400000US04019003901","Census Tract 39.01, Pima County, Arizona","40","25","null","null","14","null","20","null","0","13","null","null","6","null","9","null","0","null","13","null","6","8","null","null","8","null","10","null","0","13","null","null","0","13","null","null","0","13","null","null","6","null","8","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null",
"1400000US04019003902","Census Tract 39.02, Pima County, Arizona","90","37","null","null","0","null","13","null","18","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","28","26","null","null","20","18","null","null","0","13","null","null","0","null","13","null","14","19","null","null","6","9","null","null","4","null","6","null","0","null","13","null","0","null","13","null","0","null","13","null",
"1400000US04019003903","Census Tract 39.03, Pima County, Arizona","39","23","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","15","17","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","6","null","10","null","6","8","null","null","5","7","null","null","7","null","9","null","0","null","13","null","0","null","13","null","0","null","13","null",
"1400000US04019004008","Census Tract 40.08, Pima County, Arizona","1210","161","null","null","53","null","43","null","38","30","null","null","41","null","37","null","82","null","49","null","79","49","null","null","109","null","63","null","134","71","null","null","49","31","null","null","47","40","null","null","114","null","71","null","162","91","null","null","199","81","null","null","51","null","29","null","22","null","22","null","20","null","20","null","10","null","17","null",
"1400000US04019004010","Census Tract 40.10, Pima County, Arizona","890","199","null","null","45","null","29","null","30","20","null","null","98","null","77","null","37","null","27","null","49","45","null","null","68","null","44","null","30","28","null","null","73","59","null","null","65","54","null","null","66","null","41","null","65","42","null","null","70","37","null","null","51","null","39","null","106","null","146","null","23","null","33","null","14","null","15","null",
"1400000US04019004026","Census Tract 40.26, Pima County, Arizona","1888","276","null","null","22","null","25","null","16","26","null","null","87","null","82","null","29","null","32","null","85","74","null","null","10","null","16","null","37","36","null","null","74","64","null","null","98","70","null","null","148","null","93","null","252","126","null","null","261","118","null","null","149","null","75","null","164","null","81","null","240","null","250","null","216","null","110","null",
"1400000US04019004029","Census Tract 40.29, Pima County, Arizona","1222","328","null","null","36","null","44","null","17","18","null","null","192","null","256","null","40","null","33","null","113","146","null","null","44","null","34","null","31","26","null","null","68","62","null","null","57","36","null","null","58","null","49","null","244","96","null","null","162","69","null","null","133","null","83","null","27","null","24","null","0","null","19","null","0","null","19","null",
"1400000US04019004030","Census Tract 40.30, Pima County, Arizona","614","90","null","null","5","null","8","null","17","14","null","null","13","null","13","null","3","null","5","null","13","13","null","null","13","null","14","null","4","6","null","null","18","24","null","null","19","17","null","null","60","null","64","null","70","42","null","null","60","29","null","null","52","null","28","null","33","null","23","null","68","null","45","null","166","null","46","null",
"1400000US04019004031","Census Tract 40.31, Pima County, Arizona","1562","348","null","null","53","null","51","null","13","20","null","null","43","null","40","null","71","null","56","null","13","21","null","null","89","null","79","null","125","147","null","null","21","25","null","null","57","49","null","null","86","null","70","null","507","284","null","null","141","69","null","null","126","null","72","null","57","null","40","null","62","null","47","null","98","null","63","null",
"1400000US04019004032","Census Tract 40.32, Pima County, Arizona","1097","159","null","null","21","null","21","null","54","36","null","null","53","null","50","null","47","null","31","null","82","50","null","null","78","null","80","null","70","44","null","null","70","44","null","null","128","80","null","null","63","null","41","null","111","66","null","null","161","80","null","null","56","null","46","null","53","null","38","null","42","null","30","null","8","null","12","null",
"1400000US04019004033","Census Tract 40.33, Pima County, Arizona","951","290","null","null","41","null","32","null","220","238","null","null","63","null","42","null","22","null","21","null","28","45","null","null","8","null","12","null","33","27","null","null","45","49","null","null","48","34","null","null","90","null","51","null","53","31","null","null","137","90","null","null","72","null","36","null","71","null","64","null","18","null","27","null","2","null","6","null",
"1400000US04019004034","Census Tract 40.34, Pima County, Arizona","783","121","null","null","0","null","13","null","16","19","null","null","67","null","65","null","35","null","36","null","118","71","null","null","77","null","54","null","63","58","null","null","71","52","null","null","18","22","null","null","42","null","34","null","56","35","null","null","73","53","null","null","98","null","69","null","33","null","36","null","16","null","25","null","0","null","13","null",
"1400000US04019004035","Census Tract 40.35, Pima County, Arizona","1083","126","null","null","83","null","41","null","98","64","null","null","35","null","26","null","92","null","48","null","44","30","null","null","58","null","41","null","72","49","null","null","73","62","null","null","88","67","null","null","123","null","69","null","46","30","null","null","94","60","null","null","77","null","57","null","43","null","48","null","41","null","46","null","16","null","18","null",
"1400000US04019004036","Census Tract 40.36, Pima County, Arizona","815","142","null","null","44","null","34","null","29","21","null","null","0","null","13","null","30","null","26","null","0","13","null","null","54","null","43","null","0","13","null","null","34","29","null","null","135","105","null","null","92","null","54","null","177","81","null","null","116","61","null","null","32","null","31","null","18","null","28","null","54","null","39","null","0","null","13","null",
"1400000US04019004037","Census Tract 40.37, Pima County, Arizona","638","105","null","null","27","null","27","null","12","19","null","null","33","null","37","null","17","null","19","null","0","13","null","null","26","null","31","null","65","36","null","null","4","7","null","null","46","39","null","null","63","null","51","null","77","46","null","null","68","49","null","null","89","null","50","null","77","null","76","null","15","null","21","null","19","null","21","null",
"1400000US04019004038","Census Tract 40.38, Pima County, Arizona","680","146","null","null","21","null","34","null","20","26","null","null","23","null","30","null","45","null","41","null","0","13","null","null","63","null","43","null","35","34","null","null","86","127","null","null","41","48","null","null","87","null","58","null","102","65","null","null","70","65","null","null","66","null","54","null","21","null","20","null","0","null","13","null","0","null","13","null",
"1400000US04019004039","Census Tract 40.39, Pima County, Arizona","1115","143","null","null","99","null","60","null","138","78","null","null","133","null","64","null","38","null","32","null","70","41","null","null","71","null","48","null","80","45","null","null","82","58","null","null","37","27","null","null","110","null","62","null","111","58","null","null","83","42","null","null","41","null","43","null","0","null","13","null","0","null","13","null","22","null","25","null",
"1400000US04019004042","Census Tract 40.42, Pima County, Arizona","1721","287","null","null","13","null","21","null","80","74","null","null","79","null","79","null","31","null","37","null","117","128","null","null","34","null","41","null","185","180","null","null","61","50","null","null","37","41","null","null","130","null","95","null","122","84","null","null","360","183","null","null","117","null","67","null","149","null","113","null","92","null","67","null","114","null","83","null",
"1400000US04019004043","Census Tract 40.43, Pima County, Arizona","1092","130","null","null","21","null","20","null","24","27","null","null","16","null","18","null","18","null","19","null","44","28","null","null","6","null","9","null","31","25","null","null","57","45","null","null","77","54","null","null","81","null","65","null","134","80","null","null","146","60","null","null","178","null","74","null","120","null","64","null","109","null","59","null","30","null","28","null",
"1400000US04019004044","Census Tract 40.44, Pima County, Arizona","1315","175","null","null","30","null","26","null","21","24","null","null","42","null","43","null","36","null","28","null","16","18","null","null","14","null","16","null","74","48","null","null","31","25","null","null","31","27","null","null","74","null","41","null","97","47","null","null","327","153","null","null","105","null","44","null","153","null","64","null","167","null","74","null","97","null","44","null",
"1400000US04019004046","Census Tract 40.46, Pima County, Arizona","1546","263","null","null","120","null","93","null","109","81","null","null","83","null","75","null","51","null","57","null","79","63","null","null","109","null","90","null","51","51","null","null","110","100","null","null","63","79","null","null","25","null","30","null","119","75","null","null","134","81","null","null","58","null","55","null","51","null","52","null","341","null","235","null","43","null","47","null",
"1400000US04019004047","Census Tract 40.47, Pima County, Arizona","1048","195","null","null","88","null","135","null","0","13","null","null","9","null","14","null","41","null","45","null","71","42","null","null","0","null","13","null","19","20","null","null","35","49","null","null","34","30","null","null","78","null","43","null","102","50","null","null","199","90","null","null","114","null","54","null","143","null","103","null","52","null","32","null","63","null","39","null",
"1400000US04019004048","Census Tract 40.48, Pima County, Arizona","1416","155","null","null","51","null","47","null","78","62","null","null","31","null","24","null","45","null","43","null","77","46","null","null","126","null","63","null","14","18","null","null","117","99","null","null","42","47","null","null","130","null","61","null","192","75","null","null","131","57","null","null","149","null","57","null","57","null","41","null","143","null","87","null","33","null","26","null",
"1400000US04019004049","Census Tract 40.49, Pima County, Arizona","1070","184","null","null","16","null","19","null","37","36","null","null","52","null","31","null","87","null","67","null","70","54","null","null","56","null","48","null","46","29","null","null","24","24","null","null","79","64","null","null","207","null","147","null","37","32","null","null","144","69","null","null","139","null","62","null","33","null","28","null","18","null","24","null","25","null","24","null",
"1400000US04019004050","Census Tract 40.50, Pima County, Arizona","602","51","null","null","20","null","21","null","5","7","null","null","16","null","15","null","5","null","7","null","22","23","null","null","21","null","15","null","16","16","null","null","5","7","null","null","11","12","null","null","51","null","31","null","54","28","null","null","87","38","null","null","58","null","25","null","64","null","31","null","86","null","32","null","81","null","34","null",
"1400000US04019004051","Census Tract 40.51, Pima County, Arizona","1890","314","null","null","29","null","31","null","16","25","null","null","14","null","23","null","128","null","140","null","52","51","null","null","41","null","37","null","45","50","null","null","10","15","null","null","34","39","null","null","119","null","69","null","106","71","null","null","274","231","null","null","149","null","84","null","269","null","121","null","275","null","90","null","329","null","118","null",
"1400000US04019004052","Census Tract 40.52, Pima County, Arizona","804","108","null","null","22","null","19","null","5","8","null","null","0","null","13","null","30","null","21","null","28","24","null","null","23","null","16","null","24","18","null","null","5","7","null","null","29","25","null","null","39","null","24","null","93","60","null","null","145","48","null","null","89","null","35","null","54","null","27","null","65","null","31","null","153","null","73","null",
"1400000US04019004053","Census Tract 40.53, Pima County, Arizona","1112","169","null","null","79","null","56","null","0","13","null","null","16","null","18","null","34","null","33","null","20","21","null","null","17","null","19","null","29","26","null","null","34","33","null","null","0","13","null","null","62","null","40","null","123","64","null","null","305","124","null","null","80","null","35","null","127","null","125","null","79","null","48","null","107","null","54","null",
"1400000US04019004054","Census Tract 40.54, Pima County, Arizona","519","44","null","null","6","null","9","null","0","13","null","null","16","null","26","null","6","null","8","null","16","15","null","null","1","null","2","null","11","12","null","null","22","17","null","null","36","30","null","null","23","null","16","null","84","42","null","null","104","37","null","null","52","null","29","null","34","null","24","null","63","null","29","null","45","null","24","null",
"1400000US04019004055","Census Tract 40.55, Pima County, Arizona","1263","184","null","null","55","null","51","null","8","12","null","null","50","null","53","null","77","null","77","null","28","21","null","null","41","null","33","null","95","66","null","null","55","59","null","null","87","46","null","null","94","null","50","null","132","114","null","null","132","68","null","null","82","null","38","null","32","null","25","null","106","null","60","null","189","null","76","null",
"1400000US04019004056","Census Tract 40.56, Pima County, Arizona","513","74","null","null","29","null","33","null","6","8","null","null","48","null","37","null","23","null","18","null","28","31","null","null","21","null","16","null","16","14","null","null","30","27","null","null","6","8","null","null","46","null","32","null","41","21","null","null","87","46","null","null","82","null","27","null","17","null","13","null","0","null","13","null","33","null","27","null",
"1400000US04019004057","Census Tract 40.57, Pima County, Arizona","1229","134","null","null","44","null","28","null","34","46","null","null","45","null","29","null","20","null","21","null","24","24","null","null","76","null","43","null","20","22","null","null","111","66","null","null","86","58","null","null","84","null","50","null","226","91","null","null","188","76","null","null","117","null","48","null","47","null","34","null","67","null","43","null","40","null","33","null",
"1400000US04019004058","Census Tract 40.58, Pima County, Arizona","1192","167","null","null","25","null","23","null","21","22","null","null","100","null","54","null","39","null","30","null","114","91","null","null","60","null","40","null","88","57","null","null","109","64","null","null","34","29","null","null","80","null","47","null","114","61","null","null","130","56","null","null","142","null","93","null","47","null","37","null","43","null","41","null","46","null","44","null",
"1400000US04019004061","Census Tract 40.61, Pima County, Arizona","1419","123","null","null","55","null","39","null","43","47","null","null","35","null","41","null","30","null","28","null","53","39","null","null","19","null","21","null","78","70","null","null","27","42","null","null","21","22","null","null","72","null","51","null","180","74","null","null","198","86","null","null","124","null","72","null","127","null","74","null","154","null","71","null","203","null","86","null",
"1400000US04019004062","Census Tract 40.62, Pima County, Arizona","1323","248","null","null","38","null","47","null","0","19","null","null","0","null","19","null","0","null","19","null","0","19","null","null","0","null","19","null","29","33","null","null","27","27","null","null","11","19","null","null","42","null","54","null","104","66","null","null","322","120","null","null","398","null","214","null","171","null","86","null","166","null","76","null","15","null","17","null",
"1400000US04019004063","Census Tract 40.63, Pima County, Arizona","1568","173","null","null","37","null","43","null","0","19","null","null","15","null","21","null","30","null","29","null","0","19","null","null","38","null","35","null","8","13","null","null","67","48","null","null","14","17","null","null","85","null","56","null","233","132","null","null","309","101","null","null","168","null","75","null","301","null","116","null","171","null","78","null","92","null","55","null",
"1400000US04019004065","Census Tract 40.65, Pima County, Arizona","1139","177","null","null","27","null","25","null","7","12","null","null","6","null","9","null","39","null","37","null","37","42","null","null","33","null","33","null","9","14","null","null","16","21","null","null","70","79","null","null","99","null","69","null","96","54","null","null","173","77","null","null","270","null","130","null","62","null","40","null","132","null","66","null","63","null","74","null",
"1400000US04019004066","Census Tract 40.66, Pima County, Arizona","556","99","null","null","13","null","19","null","0","13","null","null","13","null","21","null","0","null","13","null","17","20","null","null","14","null","21","null","20","23","null","null","9","14","null","null","44","33","null","null","59","null","39","null","21","25","null","null","135","73","null","null","69","null","34","null","62","null","48","null","72","null","52","null","8","null","12","null",
"1400000US04019004067","Census Tract 40.67, Pima County, Arizona","1054","217","null","null","118","null","68","null","24","23","null","null","64","null","60","null","163","null","165","null","60","48","null","null","18","null","20","null","53","37","null","null","72","59","null","null","32","28","null","null","50","null","30","null","88","73","null","null","140","61","null","null","81","null","51","null","29","null","31","null","0","null","13","null","62","null","39","null",
"1400000US04019004068","Census Tract 40.68, Pima County, Arizona","1805","303","null","null","72","null","56","null","61","56","null","null","143","null","88","null","99","null","62","null","49","39","null","null","185","null","173","null","86","78","null","null","53","42","null","null","29","30","null","null","40","null","37","null","274","123","null","null","250","106","null","null","263","null","216","null","124","null","98","null","38","null","46","null","39","null","43","null",
"1400000US04019004069","Census Tract 40.69, Pima County, Arizona","895","157","null","null","86","null","54","null","22","20","null","null","158","null","79","null","15","null","16","null","67","49","null","null","31","null","27","null","48","42","null","null","41","29","null","null","53","45","null","null","65","null","43","null","41","28","null","null","144","71","null","null","40","null","32","null","41","null","34","null","21","null","26","null","22","null","24","null",
"1400000US04019004070","Census Tract 40.70, Pima County, Arizona","792","109","null","null","126","null","71","null","38","28","null","null","97","null","49","null","28","null","37","null","83","60","null","null","56","null","52","null","22","18","null","null","41","35","null","null","49","55","null","null","56","null","35","null","57","39","null","null","46","30","null","null","66","null","40","null","7","null","11","null","13","null","15","null","7","null","11","null",
"1400000US04019004071","Census Tract 40.71, Pima County, Arizona","1819","209","null","null","142","null","92","null","99","75","null","null","325","null","117","null","161","null","113","null","123","84","null","null","44","null","43","null","115","87","null","null","94","84","null","null","117","105","null","null","109","null","80","null","211","116","null","null","223","119","null","null","0","null","13","null","14","null","24","null","42","null","66","null","0","null","13","null",
"1400000US04019004072","Census Tract 40.72, Pima County, Arizona","641","125","null","null","82","null","82","null","75","68","null","null","10","null","15","null","23","null","29","null","31","30","null","null","39","null","39","null","27","34","null","null","27","25","null","null","20","25","null","null","72","null","51","null","32","32","null","null","123","59","null","null","37","null","26","null","0","null","13","null","32","null","27","null","11","null","14","null",
"1400000US04019004073","Census Tract 40.73, Pima County, Arizona","1146","143","null","null","47","null","48","null","8","12","null","null","17","null","25","null","17","null","19","null","25","22","null","null","55","null","38","null","25","33","null","null","30","24","null","null","70","46","null","null","129","null","84","null","115","55","null","null","155","61","null","null","175","null","75","null","123","null","68","null","109","null","45","null","46","null","42","null",
"1400000US04019004074","Census Tract 40.74, Pima County, Arizona","479","104","null","null","4","null","6","null","9","11","null","null","9","null","11","null","11","null","12","null","56","78","null","null","11","null","16","null","13","11","null","null","33","35","null","null","3","7","null","null","26","null","16","null","37","23","null","null","79","29","null","null","99","null","34","null","36","null","22","null","48","null","28","null","5","null","9","null",
"1400000US04019004075","Census Tract 40.75, Pima County, Arizona","775","148","null","null","88","null","93","null","33","53","null","null","122","null","108","null","46","null","49","null","33","38","null","null","69","null","51","null","50","46","null","null","26","31","null","null","61","72","null","null","65","null","58","null","59","46","null","null","44","37","null","null","49","null","59","null","15","null","25","null","15","null","24","null","0","null","13","null",
"1400000US04019004076","Census Tract 40.76, Pima County, Arizona","1124","207","null","null","58","null","91","null","0","19","null","null","14","null","22","null","100","null","88","null","44","44","null","null","163","null","119","null","58","68","null","null","135","116","null","null","22","25","null","null","127","null","97","null","121","98","null","null","161","98","null","null","79","null","53","null","0","null","19","null","18","null","28","null","24","null","32","null",
"1400000US04019004077","Census Tract 40.77, Pima County, Arizona","1014","215","null","null","86","null","77","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","40","null","42","null","70","61","null","null","36","52","null","null","0","13","null","null","72","null","60","null","152","106","null","null","226","136","null","null","193","null","206","null","69","null","55","null","25","null","31","null","45","null","40","null",
"1400000US04019004078","Census Tract 40.78, Pima County, Arizona","1138","264","null","null","10","null","17","null","0","13","null","null","64","null","66","null","21","null","24","null","128","113","null","null","132","null","175","null","58","38","null","null","34","34","null","null","94","66","null","null","93","null","63","null","54","49","null","null","160","91","null","null","173","null","181","null","49","null","46","null","68","null","71","null","0","null","13","null",
"1400000US04019004079","Census Tract 40.79, Pima County, Arizona","1064","151","null","null","18","null","29","null","13","22","null","null","62","null","52","null","107","null","92","null","4","11","null","null","59","null","54","null","88","82","null","null","41","68","null","null","0","13","null","null","45","null","42","null","95","65","null","null","25","30","null","null","72","null","56","null","160","null","105","null","35","null","33","null","240","null","85","null",
"1400000US04019004080","Census Tract 40.80, Pima County, Arizona","1294","193","null","null","0","null","13","null","58","55","null","null","25","null","29","null","14","null","23","null","27","30","null","null","13","null","22","null","55","52","null","null","12","19","null","null","0","13","null","null","75","null","55","null","115","66","null","null","99","56","null","null","104","null","63","null","54","null","40","null","186","null","81","null","457","null","185","null",
