"GEO_ID","NAME","B19013I_001M","B19013I_001MA","B19013I_001E","B19013I_001EA",
"Geography","Geographic Area Name","Margin of Error!!Median household income in the past 12 months (in 2010 inflation-adjusted dollars)","Annotation of Margin of Error!!Median household income in the past 12 months (in 2010 inflation-adjusted dollars)","Estimate!!Median household income in the past 12 months (in 2010 inflation-adjusted dollars)","Annotation of Estimate!!Median household income in the past 12 months (in 2010 inflation-adjusted dollars)",
"1400000US04001942600","Census Tract 9426, Apache County, Arizona","**","**","-","-",
"1400000US04019004618","Census Tract 46.18, Pima County, Arizona","24933","null","38571","null",
"1400000US04019004619","Census Tract 46.19, Pima County, Arizona","23487","null","66295","null",
"1400000US04019004620","Census Tract 46.20, Pima County, Arizona","20392","null","36528","null",
"1400000US04019004621","Census Tract 46.21, Pima County, Arizona","25936","null","54063","null",
"1400000US04019004622","Census Tract 46.22, Pima County, Arizona","23673","null","29872","null",
"1400000US04019004623","Census Tract 46.23, Pima County, Arizona","24769","null","66724","null",
"1400000US04019004624","Census Tract 46.24, Pima County, Arizona","19976","null","54158","null",
"1400000US04019004625","Census Tract 46.25, Pima County, Arizona","2875","null","26167","null",
"1400000US04019004626","Census Tract 46.26, Pima County, Arizona","19438","null","41944","null",
"1400000US04019004627","Census Tract 46.27, Pima County, Arizona","8168","null","52805","null",
"1400000US04019004628","Census Tract 46.28, Pima County, Arizona","31200","null","58542","null",
"1400000US04019004630","Census Tract 46.30, Pima County, Arizona","77569","null","47500","null",
"1400000US04019004631","Census Tract 46.31, Pima County, Arizona","18344","null","77670","null",
"1400000US04019004632","Census Tract 46.32, Pima County, Arizona","8890","null","48664","null",
"1400000US04019004633","Census Tract 46.33, Pima County, Arizona","54837","null","81500","null",
"1400000US04019004634","Census Tract 46.34, Pima County, Arizona","38863","null","39833","null",
"1400000US04019004635","Census Tract 46.35, Pima County, Arizona","274854","null","89167","null",
"1400000US04019004636","Census Tract 46.36, Pima County, Arizona","43708","null","84531","null",
"1400000US04019004638","Census Tract 46.38, Pima County, Arizona","15135","null","104453","null",
"1400000US04019004639","Census Tract 46.39, Pima County, Arizona","57848","null","70250","null",
"1400000US04019004640","Census Tract 46.40, Pima County, Arizona","22102","null","78050","null",
"1400000US04019004641","Census Tract 46.41, Pima County, Arizona","37758","null","61063","null",
"1400000US04019004642","Census Tract 46.42, Pima County, Arizona","25246","null","84504","null",
"1400000US04019004643","Census Tract 46.43, Pima County, Arizona","68900","null","63894","null",
"1400000US04019004644","Census Tract 46.44, Pima County, Arizona","127245","null","91971","null",
"1400000US04019004645","Census Tract 46.45, Pima County, Arizona","32964","null","52380","null",
"1400000US04019004646","Census Tract 46.46, Pima County, Arizona","27739","null","61310","null",
"1400000US04019004647","Census Tract 46.47, Pima County, Arizona","17060","null","88477","null",
"1400000US04019004710","Census Tract 47.10, Pima County, Arizona","26999","null","35167","null",
"1400000US04019004711","Census Tract 47.11, Pima County, Arizona","31670","null","17879","null",
"1400000US04019004712","Census Tract 47.12, Pima County, Arizona","42488","null","31667","null",
"1400000US04019004713","Census Tract 47.13, Pima County, Arizona","9743","null","88564","null",
"1400000US04019004714","Census Tract 47.14, Pima County, Arizona","62190","null","57647","null",
"1400000US04019004715","Census Tract 47.15, Pima County, Arizona","9416","null","48167","null",
"1400000US04019004716","Census Tract 47.16, Pima County, Arizona","9480","null","56910","null",
"1400000US04019004717","Census Tract 47.17, Pima County, Arizona","63739","null","54306","null",
"1400000US04019004718","Census Tract 47.18, Pima County, Arizona","24186","null","18629","null",
"1400000US04019004719","Census Tract 47.19, Pima County, Arizona","61179","null","106875","null",
"1400000US04019004720","Census Tract 47.20, Pima County, Arizona","41268","null","75000","null",
"1400000US04019004721","Census Tract 47.21, Pima County, Arizona","17668","null","29107","null",
"1400000US04019004722","Census Tract 47.22, Pima County, Arizona","89552","null","72841","null",
"1400000US04019004723","Census Tract 47.23, Pima County, Arizona","40942","null","53839","null",
"1400000US04019004724","Census Tract 47.24, Pima County, Arizona","109747","null","89545","null",
"1400000US04019004725","Census Tract 47.25, Pima County, Arizona","12944","null","26818","null",
"1400000US04019004726","Census Tract 47.26, Pima County, Arizona","65937","null","70000","null",
"1400000US04019410501","Census Tract 4105.01, Pima County, Arizona","8254","null","50183","null",
"1400000US04019410502","Census Tract 4105.02, Pima County, Arizona","43087","null","64063","null",
"1400000US04019410503","Census Tract 4105.03, Pima County, Arizona","20556","null","82407","null",
"1400000US04019470400","Census Tract 4704, Pima County, Arizona","6543","null","17220","null",
"1400000US04019470500","Census Tract 4705, Pima County, Arizona","63613","null","56250","null",
"1400000US04019940600","Census Tract 9406, Pima County, Arizona","**","**","-","-",
"1400000US04019940700","Census Tract 9407, Pima County, Arizona","**","**","-","-",
"1400000US04019940800","Census Tract 9408, Pima County, Arizona","37750","null","57308","null",
"1400000US04019940900","Census Tract 9409, Pima County, Arizona","14818","null","15278","null",
"1400000US04019941000","Census Tract 9410, Pima County, Arizona","13403","null","38750","null",
"1400000US04021000201","Census Tract 2.01, Pinal County, Arizona","100729","null","64659","null",
"1400000US04021000204","Census Tract 2.04, Pinal County, Arizona","231258","null","67311","null",
"1400000US04021000205","Census Tract 2.05, Pinal County, Arizona","19275","null","60474","null",
"1400000US04021000206","Census Tract 2.06, Pinal County, Arizona","11253","null","51313","null",
"1400000US04021000207","Census Tract 2.07, Pinal County, Arizona","20042","null","59076","null",
"1400000US04021000208","Census Tract 2.08, Pinal County, Arizona","5915","null","82813","null",
"1400000US04021000209","Census Tract 2.09, Pinal County, Arizona","13867","null","61346","null",
"1400000US04021000210","Census Tract 2.10, Pinal County, Arizona","44776","null","98799","null",
"1400000US04021000211","Census Tract 2.11, Pinal County, Arizona","22800","null","62656","null",
"1400000US04021000212","Census Tract 2.12, Pinal County, Arizona","19641","null","81026","null",
"1400000US04021000213","Census Tract 2.13, Pinal County, Arizona","10973","null","61161","null",
"1400000US04021000214","Census Tract 2.14, Pinal County, Arizona","7639","null","58300","null",
"1400000US04021000215","Census Tract 2.15, Pinal County, Arizona","5363","null","21852","null",
"1400000US04021000307","Census Tract 3.07, Pinal County, Arizona","**","**","-","-",
"1400000US04021000308","Census Tract 3.08, Pinal County, Arizona","13230","null","35398","null",
"1400000US04021000309","Census Tract 3.09, Pinal County, Arizona","40578","null","85532","null",
"1400000US04021000310","Census Tract 3.10, Pinal County, Arizona","15758","null","92159","null",
"1400000US04021000311","Census Tract 3.11, Pinal County, Arizona","143997","null","72625","null",
"1400000US04021000312","Census Tract 3.12, Pinal County, Arizona","18483","null","27946","null",
"1400000US04021000313","Census Tract 3.13, Pinal County, Arizona","13651","null","45870","null",
"1400000US04021000314","Census Tract 3.14, Pinal County, Arizona","30769","null","48563","null",
"1400000US04021000315","Census Tract 3.15, Pinal County, Arizona","85360","null","95602","null",
"1400000US04021000316","Census Tract 3.16, Pinal County, Arizona","43600","null","73654","null",
"1400000US04021000317","Census Tract 3.17, Pinal County, Arizona","**","**","-","-",
"1400000US04021000318","Census Tract 3.18, Pinal County, Arizona","28510","null","67744","null",
"1400000US04021000319","Census Tract 3.19, Pinal County, Arizona","**","**","-","-",
"1400000US04021000400","Census Tract 4, Pinal County, Arizona","7911","null","35101","null",
"1400000US04021000603","Census Tract 6.03, Pinal County, Arizona","77874","null","115375","null",
"1400000US04021000604","Census Tract 6.04, Pinal County, Arizona","**","**","-","-",
"1400000US04021000700","Census Tract 7, Pinal County, Arizona","6436","null","35313","null",
"1400000US04021000801","Census Tract 8.01, Pinal County, Arizona","17021","null","48485","null",
"1400000US04021000802","Census Tract 8.02, Pinal County, Arizona","17438","null","61641","null",
"1400000US04021000803","Census Tract 8.03, Pinal County, Arizona","6649","null","45909","null",
"1400000US04021000901","Census Tract 9.01, Pinal County, Arizona","22652","null","32188","null",
"1400000US04021000902","Census Tract 9.02, Pinal County, Arizona","9552","null","48426","null",
"1400000US04021001000","Census Tract 10, Pinal County, Arizona","10242","null","38477","null",
"1400000US04021001100","Census Tract 11, Pinal County, Arizona","7105","null","32173","null",
"1400000US04021001200","Census Tract 12, Pinal County, Arizona","15014","null","23026","null",
"1400000US04021001301","Census Tract 13.01, Pinal County, Arizona","9962","null","39417","null",
"1400000US04021001303","Census Tract 13.03, Pinal County, Arizona","19739","null","44139","null",
"1400000US04021001304","Census Tract 13.04, Pinal County, Arizona","10295","null","77200","null",
"1400000US04021001305","Census Tract 13.05, Pinal County, Arizona","18212","null","43750","null",
"1400000US04021001306","Census Tract 13.06, Pinal County, Arizona","10616","null","38569","null",
"1400000US04021001403","Census Tract 14.03, Pinal County, Arizona","10333","null","28813","null",
"1400000US04021001404","Census Tract 14.04, Pinal County, Arizona","25407","null","58520","null",
"1400000US04021001405","Census Tract 14.05, Pinal County, Arizona","25919","null","39375","null",
"1400000US04021001406","Census Tract 14.06, Pinal County, Arizona","7993","null","25246","null",
"1400000US04021001407","Census Tract 14.07, Pinal County, Arizona","19548","null","45263","null",
"1400000US04021001408","Census Tract 14.08, Pinal County, Arizona","209917","null","17188","null",
"1400000US04021001500","Census Tract 15, Pinal County, Arizona","10618","null","36818","null",
"1400000US04021001600","Census Tract 16, Pinal County, Arizona","9549","null","36059","null",
"1400000US04021001701","Census Tract 17.01, Pinal County, Arizona","**","**","-","-",
"1400000US04021001702","Census Tract 17.02, Pinal County, Arizona","114839","null","54808","null",
"1400000US04021001703","Census Tract 17.03, Pinal County, Arizona","25665","null","45114","null",
"1400000US04021001704","Census Tract 17.04, Pinal County, Arizona","27150","null","39750","null",
"1400000US04021001705","Census Tract 17.05, Pinal County, Arizona","13744","null","61333","null",
"1400000US04021001706","Census Tract 17.06, Pinal County, Arizona","6157","null","63674","null",
"1400000US04021001707","Census Tract 17.07, Pinal County, Arizona","38675","null","48546","null",
"1400000US04021001708","Census Tract 17.08, Pinal County, Arizona","34488","null","69722","null",
"1400000US04021001709","Census Tract 17.09, Pinal County, Arizona","59334","null","34107","null",
"1400000US04021001710","Census Tract 17.10, Pinal County, Arizona","30058","null","22314","null",
"1400000US04021001711","Census Tract 17.11, Pinal County, Arizona","2343","null","61518","null",
"1400000US04021001900","Census Tract 19, Pinal County, Arizona","13868","null","27604","null",
"1400000US04021002001","Census Tract 20.01, Pinal County, Arizona","12401","null","26108","null",
"1400000US04021002002","Census Tract 20.02, Pinal County, Arizona","39322","null","55593","null",
"1400000US04021002003","Census Tract 20.03, Pinal County, Arizona","8962","null","26619","null",
"1400000US04021002101","Census Tract 21.01, Pinal County, Arizona","19728","null","44583","null",
"1400000US04021002102","Census Tract 21.02, Pinal County, Arizona","**","**","-","-",
"1400000US04021002103","Census Tract 21.03, Pinal County, Arizona","46575","null","72875","null",
"1400000US04021002200","Census Tract 22, Pinal County, Arizona","7056","null","26897","null",
"1400000US04021002300","Census Tract 23, Pinal County, Arizona","10334","null","46339","null",
"1400000US04021002400","Census Tract 24, Pinal County, Arizona","5758","null","44087","null",
"1400000US04021941200","Census Tract 9412, Pinal County, Arizona","**","**","-","-",
"1400000US04021941300","Census Tract 9413, Pinal County, Arizona","6903","null","24958","null",
"1400000US04021941400","Census Tract 9414, Pinal County, Arizona","16492","null","28208","null",
"1400000US04023966000","Census Tract 9660, Santa Cruz County, Arizona","16521","null","50417","null",
"1400000US04023966101","Census Tract 9661.01, Santa Cruz County, Arizona","16207","null","43008","null",
"1400000US04023966103","Census Tract 9661.03, Santa Cruz County, Arizona","19605","null","20588","null",
"1400000US04023966104","Census Tract 9661.04, Santa Cruz County, Arizona","4138","null","42318","null",
"1400000US04023966105","Census Tract 9661.05, Santa Cruz County, Arizona","6992","null","35912","null",
"1400000US04023966200","Census Tract 9662, Santa Cruz County, Arizona","6073","null","28834","null",
"1400000US04023966301","Census Tract 9663.01, Santa Cruz County, Arizona","6333","null","37024","null",
"1400000US04023966302","Census Tract 9663.02, Santa Cruz County, Arizona","8111","null","23221","null",
"1400000US04023966401","Census Tract 9664.01, Santa Cruz County, Arizona","6980","null","26286","null",
"1400000US04023966402","Census Tract 9664.02, Santa Cruz County, Arizona","7033","null","23750","null",
"1400000US04025000202","Census Tract 2.02, Yavapai County, Arizona","82289","null","27109","null",
"1400000US04025000203","Census Tract 2.03, Yavapai County, Arizona","41139","null","55104","null",
"1400000US04025000204","Census Tract 2.04, Yavapai County, Arizona","40333","null","15000","null",
"1400000US04025000300","Census Tract 3, Yavapai County, Arizona","82290","null","45875","null",
"1400000US04025000401","Census Tract 4.01, Yavapai County, Arizona","27658","null","26458","null",
"1400000US04025000402","Census Tract 4.02, Yavapai County, Arizona","18663","null","39348","null",
"1400000US04025000500","Census Tract 5, Yavapai County, Arizona","2830","null","38285","null",
"1400000US04025000604","Census Tract 6.04, Yavapai County, Arizona","19073","null","60396","null",
"1400000US04025000605","Census Tract 6.05, Yavapai County, Arizona","8572","null","45968","null",
"1400000US04025000606","Census Tract 6.06, Yavapai County, Arizona","6265","null","36103","null",
"1400000US04025000607","Census Tract 6.07, Yavapai County, Arizona","45028","null","78924","null",
"1400000US04025000608","Census Tract 6.08, Yavapai County, Arizona","15364","null","20972","null",
"1400000US04025000609","Census Tract 6.09, Yavapai County, Arizona","15743","null","45893","null",
"1400000US04025000610","Census Tract 6.10, Yavapai County, Arizona","36904","null","61477","null",
"1400000US04025000700","Census Tract 7, Yavapai County, Arizona","114613","null","24819","null",
"1400000US04025000801","Census Tract 8.01, Yavapai County, Arizona","2432","null","29583","null",
"1400000US04025000802","Census Tract 8.02, Yavapai County, Arizona","9321","null","29191","null",
"1400000US04025000900","Census Tract 9, Yavapai County, Arizona","10249","null","37045","null",
"1400000US04025001001","Census Tract 10.01, Yavapai County, Arizona","68523","null","30000","null",
"1400000US04025001002","Census Tract 10.02, Yavapai County, Arizona","28996","null","21852","null",
"1400000US04025001101","Census Tract 11.01, Yavapai County, Arizona","42787","null","41071","null",
"1400000US04025001102","Census Tract 11.02, Yavapai County, Arizona","54066","null","28750","null",
"1400000US04025001200","Census Tract 12, Yavapai County, Arizona","22647","null","52891","null",
"1400000US04025001300","Census Tract 13, Yavapai County, Arizona","14361","null","51111","null",
"1400000US04025001401","Census Tract 14.01, Yavapai County, Arizona","**","**","-","-",
"1400000US04025001402","Census Tract 14.02, Yavapai County, Arizona","28221","null","14063","null",
"1400000US04025001403","Census Tract 14.03, Yavapai County, Arizona","137932","null","85114","null",
"1400000US04025001500","Census Tract 15, Yavapai County, Arizona","22643","null","43207","null",
"1400000US04025001601","Census Tract 16.01, Yavapai County, Arizona","9979","null","38456","null",
"1400000US04025001602","Census Tract 16.02, Yavapai County, Arizona","24471","null","32898","null",
"1400000US04025001603","Census Tract 16.03, Yavapai County, Arizona","84960","null","75859","null",
"1400000US04025001701","Census Tract 17.01, Yavapai County, Arizona","55279","null","46364","null",
"1400000US04025001702","Census Tract 17.02, Yavapai County, Arizona","38552","null","58750","null",
"1400000US04025001703","Census Tract 17.03, Yavapai County, Arizona","34155","null","44716","null",
"1400000US04025001801","Census Tract 18.01, Yavapai County, Arizona","19367","null","48194","null",
"1400000US04025001802","Census Tract 18.02, Yavapai County, Arizona","60511","null","37583","null",
"1400000US04025001900","Census Tract 19, Yavapai County, Arizona","15477","null","63194","null",
"1400000US04025002001","Census Tract 20.01, Yavapai County, Arizona","8030","null","35693","null",
"1400000US04025002002","Census Tract 20.02, Yavapai County, Arizona","40452","null","19620","null",
"1400000US04025002003","Census Tract 20.03, Yavapai County, Arizona","3519","null","38072","null",
"1400000US04025002004","Census Tract 20.04, Yavapai County, Arizona","20961","null","39300","null",
"1400000US04025002100","Census Tract 21, Yavapai County, Arizona","13968","null","38125","null",
"1400000US04027000100","Census Tract 1, Yuma County, Arizona","4561","null","28344","null",
"1400000US04027000200","Census Tract 2, Yuma County, Arizona","3627","null","33877","null",
"1400000US04027000301","Census Tract 3.01, Yuma County, Arizona","4493","null","28100","null",
"1400000US04027000302","Census Tract 3.02, Yuma County, Arizona","4237","null","22327","null",
"1400000US04027000402","Census Tract 4.02, Yuma County, Arizona","4884","null","38190","null",
"1400000US04027000403","Census Tract 4.03, Yuma County, Arizona","2686","null","16875","null",
"1400000US04027000404","Census Tract 4.04, Yuma County, Arizona","2602","null","21500","null",
"1400000US04027000501","Census Tract 5.01, Yuma County, Arizona","37513","null","67991","null",
"1400000US04027000502","Census Tract 5.02, Yuma County, Arizona","16217","null","18008","null",
"1400000US04027000600","Census Tract 6, Yuma County, Arizona","12244","null","43450","null",
"1400000US04027000700","Census Tract 7, Yuma County, Arizona","4271","null","26826","null",
"1400000US04027000800","Census Tract 8, Yuma County, Arizona","12546","null","33533","null",
"1400000US04027000901","Census Tract 9.01, Yuma County, Arizona","13481","null","51731","null",
"1400000US04027000902","Census Tract 9.02, Yuma County, Arizona","23210","null","22500","null",
"1400000US04027000903","Census Tract 9.03, Yuma County, Arizona","13988","null","57623","null",
"1400000US04027000905","Census Tract 9.05, Yuma County, Arizona","3528","null","50821","null",
"1400000US04027000907","Census Tract 9.07, Yuma County, Arizona","10885","null","58365","null",
"1400000US04027000908","Census Tract 9.08, Yuma County, Arizona","13587","null","85479","null",
"1400000US04027001001","Census Tract 10.01, Yuma County, Arizona","15834","null","30577","null",
"1400000US04027001003","Census Tract 10.03, Yuma County, Arizona","32296","null","45284","null",
"1400000US04027001004","Census Tract 10.04, Yuma County, Arizona","33691","null","70341","null",
"1400000US04027001100","Census Tract 11, Yuma County, Arizona","16524","null","38942","null",
"1400000US04027001200","Census Tract 12, Yuma County, Arizona","15046","null","52656","null",
"1400000US04027010905","Census Tract 109.05, Yuma County, Arizona","5146","null","38771","null",
"1400000US04027010907","Census Tract 109.07, Yuma County, Arizona","20822","null","79662","null",
"1400000US04027010910","Census Tract 109.10, Yuma County, Arizona","67335","null","50524","null",
"1400000US04027010911","Census Tract 109.11, Yuma County, Arizona","13830","null","41705","null",
"1400000US04027010913","Census Tract 109.13, Yuma County, Arizona","11759","null","30646","null",
"1400000US04027010914","Census Tract 109.14, Yuma County, Arizona","8373","null","29545","null",
"1400000US04027011000","Census Tract 110, Yuma County, Arizona","8863","null","30236","null",
"1400000US04027011104","Census Tract 111.04, Yuma County, Arizona","26972","null","42708","null",
"1400000US04027011106","Census Tract 111.06, Yuma County, Arizona","25087","null","64125","null",
"1400000US04027011107","Census Tract 111.07, Yuma County, Arizona","58729","null","80673","null",
"1400000US04027011108","Census Tract 111.08, Yuma County, Arizona","7679","null","51154","null",
"1400000US04027011110","Census Tract 111.10, Yuma County, Arizona","39853","null","20500","null",
"1400000US04027011111","Census Tract 111.11, Yuma County, Arizona","28305","null","36250","null",
"1400000US04027011112","Census Tract 111.12, Yuma County, Arizona","7507","null","53306","null",
"1400000US04027011114","Census Tract 111.14, Yuma County, Arizona","**","**","-","-",
"1400000US04027011115","Census Tract 111.15, Yuma County, Arizona","**","**","-","-",
"1400000US04027011201","Census Tract 112.01, Yuma County, Arizona","16479","null","42738","null",
"1400000US04027011202","Census Tract 112.02, Yuma County, Arizona","23964","null","38750","null",
"1400000US04027011403","Census Tract 114.03, Yuma County, Arizona","7563","null","25411","null",
"1400000US04027011405","Census Tract 114.05, Yuma County, Arizona","4854","null","35540","null",
"1400000US04027011406","Census Tract 114.06, Yuma County, Arizona","10325","null","28115","null",
"1400000US04027011501","Census Tract 115.01, Yuma County, Arizona","12904","null","20938","null",
"1400000US04027011503","Census Tract 115.03, Yuma County, Arizona","9144","null","30536","null",
"1400000US04027011504","Census Tract 115.04, Yuma County, Arizona","3392","null","28445","null",
"1400000US04027011600","Census Tract 116, Yuma County, Arizona","1913","null","22651","null",
"1400000US04027011700","Census Tract 117, Yuma County, Arizona","33163","null","24929","null",
"1400000US04027011800","Census Tract 118, Yuma County, Arizona","6403","null","42355","null",
"1400000US04027012100","Census Tract 121, Yuma County, Arizona","9755","null","30978","null",
"1400000US04027980003","Census Tract 9800.03, Yuma County, Arizona","**","**","-","-",
"1400000US04027980004","Census Tract 9800.04, Yuma County, Arizona","**","**","-","-",
"1400000US04027980005","Census Tract 9800.05, Yuma County, Arizona","**","**","-","-",
"1400000US04027980006","Census Tract 9800.06, Yuma County, Arizona","7336","null","35040","null",
